loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	5	7	12	8	12	12	9	12	10	8	8	12	10	12	4	11	7	14	12	10	7	10	6	10	7	13	9	9	7	7	13	11	10	8	8	10	12	6	8	10	14	15	14	9	10	8	15	3	12	11	9	8	8	9	11	7	8	8	14	10	10	7	12	12	11	9	13	7	13	13	13	6	12	8	11	8	10	9	7	10	9	16	10	6	8	14	7	15	8	12	13	12	7	5	16	11	7	10	9	12
ind2	9	11	6	11	15	10	11	14	11	13	7	9	4	8	10	11	11	14	15	9	9	5	9	7	8	12	6	10	13	7	8	13	7	9	10	10	8	12	6	12	11	12	18	7	5	7	11	12	7	17	4	7	12	9	12	12	12	8	12	7	6	7	12	12	17	11	9	7	7	8	9	9	10	8	11	11	8	15	11	9	7	5	4	8	11	9	14	5	9	5	6	8	7	8	11	10	11	15	15	7
ind3	21	6	10	10	10	8	11	6	12	13	10	12	9	7	11	14	11	9	15	4	7	7	11	4	8	12	11	7	5	13	11	13	8	7	13	8	15	10	9	11	9	7	16	8	7	9	11	13	14	6	10	11	9	7	13	10	9	5	10	10	11	13	8	12	8	8	7	4	10	12	5	13	9	9	10	7	12	9	12	20	9	9	2	7	7	8	8	13	11	12	13	11	15	8	8	10	4	5	7	8
ind4	12	7	12	5	8	10	8	10	7	10	8	13	9	8	11	14	9	20	11	9	5	8	15	8	17	10	15	11	12	12	13	12	13	10	6	12	7	11	11	16	5	14	10	15	10	5	11	10	8	6	5	12	6	11	8	14	15	4	8	8	8	7	9	8	10	11	10	14	12	14	12	15	9	9	12	5	4	8	11	12	10	7	12	10	15	8	6	8	10	11	12	6	10	11	13	7	6	9	10	12
ind5	17	14	4	7	7	19	8	12	5	7	10	12	11	9	7	10	13	9	10	6	6	8	4	11	10	16	10	13	10	12	9	16	11	9	9	17	10	16	10	14	13	6	12	11	5	12	9	9	12	12	8	5	7	6	14	9	11	19	8	14	15	14	5	3	6	5	19	14	6	6	16	10	9	15	8	9	9	3	13	10	13	12	11	14	12	10	16	10	10	9	14	11	8	10	7	3	8	15	8	10
ind6	4	10	11	12	7	12	15	18	7	13	10	6	13	13	11	13	11	13	8	11	16	8	12	10	17	10	11	10	10	8	14	13	7	17	6	6	9	9	6	6	9	11	10	7	10	9	10	6	10	11	4	12	9	12	9	11	7	7	9	5	10	11	15	7	11	14	7	9	15	12	11	12	7	11	13	11	13	9	11	7	7	10	10	15	10	18	10	9	9	10	9	7	7	11	6	8	5	13	8	13
ind7	9	12	18	11	16	8	7	7	10	13	13	9	7	10	11	6	6	8	10	9	10	9	10	11	11	7	4	13	10	4	12	10	15	15	8	7	11	9	7	7	12	11	9	10	9	20	7	9	16	7	9	11	12	3	15	9	6	12	10	15	6	6	10	11	2	6	8	10	10	9	12	11	7	15	9	9	11	8	14	5	7	7	7	4	10	12	5	13	8	14	15	9	8	16	7	4	9	3	7	10
ind8	7	7	10	11	12	16	11	13	4	17	11	13	10	9	13	8	16	7	11	11	12	14	6	15	11	4	11	7	14	18	5	8	13	9	11	7	6	16	9	4	9	8	7	9	12	15	7	11	6	12	14	13	8	9	10	12	10	10	14	8	12	11	7	9	16	10	7	4	7	10	8	14	12	9	12	15	6	18	10	11	11	4	10	11	9	9	5	14	6	6	13	4	14	8	9	16	19	5	8	14
ind9	7	8	12	7	11	9	7	6	11	12	6	12	12	10	9	11	3	13	10	8	8	12	13	12	7	11	13	13	8	7	6	11	18	5	7	6	11	6	9	15	9	6	16	13	8	8	9	9	7	5	7	16	5	11	9	8	10	8	12	5	10	9	14	7	15	13	13	5	7	10	10	7	13	7	10	10	6	5	9	5	7	8	12	15	16	3	10	11	10	10	8	9	7	11	8	8	10	7	14	11
ind10	8	12	12	17	14	13	12	9	11	13	9	9	10	11	12	11	8	12	10	11	7	14	11	11	11	12	8	15	5	8	12	10	7	7	8	10	6	13	7	14	8	10	14	7	7	7	17	4	8	6	11	9	8	10	6	10	10	12	10	9	8	9	12	5	6	16	7	12	15	8	15	8	10	11	10	7	11	12	12	6	13	4	15	12	11	11	13	8	10	11	14	6	3	13	11	7	7	9	11	16
