loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	2	2	4	7	6	14	4	1	0	5	1	4	16	2	0	9	7	3	5	4	4	2	4	0	4	0	3	2	6	2	7	1	3	5	4	2	1	0	2	3	12	7	0	3	7	9	4	2	2	5	1	5	2	4	11	0	2	5	4	8	1	7	6	3	6	2	4	2	0	5	0	2	2	1	5	2	5	2	1	2	9	5	0	11	5	2	3	0	9	1	3	4	11	6	8	1	4	5	0	1
ind2	3	0	7	4	3	2	2	9	3	0	3	0	1	6	8	2	4	3	8	4	10	3	6	3	2	11	9	5	3	0	0	7	5	6	1	3	5	0	4	9	8	3	0	4	2	5	1	2	1	2	2	4	4	6	3	9	2	4	1	8	4	0	2	0	2	5	2	10	3	4	5	9	4	5	8	4	4	0	1	2	3	14	13	4	4	2	10	4	4	1	2	2	4	1	6	0	6	0	8	4
ind3	0	9	1	6	4	3	3	4	3	7	12	4	2	5	4	8	4	0	1	11	3	3	0	3	0	4	4	4	0	2	5	3	2	3	0	0	0	3	0	5	9	8	10	2	0	2	1	0	2	13	8	5	8	7	4	0	0	8	1	4	4	0	4	8	4	5	3	7	5	3	2	6	4	0	0	5	7	1	0	0	4	3	8	9	6	4	2	3	3	2	5	2	11	0	0	5	0	5	0	5
ind4	2	2	6	0	3	0	0	2	1	1	5	5	8	8	6	1	6	9	6	3	7	4	7	5	3	7	1	0	3	4	8	3	2	6	4	12	8	8	1	9	9	7	4	9	9	12	5	10	3	5	1	7	7	4	1	5	5	4	2	5	1	1	3	3	2	4	4	3	4	10	6	9	10	10	0	5	5	6	3	11	2	2	2	0	3	2	1	5	6	0	11	6	3	0	0	3	0	2	7	0
ind5	10	4	1	4	2	5	3	5	6	3	5	3	7	5	6	9	2	2	8	4	2	10	4	5	8	0	4	2	5	2	12	6	3	3	0	6	4	7	9	1	9	10	3	1	2	8	0	12	6	6	6	2	0	1	5	4	6	6	0	0	4	8	8	3	8	1	11	1	15	3	0	6	0	1	4	3	10	0	0	3	0	0	4	5	2	2	3	3	6	0	0	3	6	2	6	10	7	2	3	7
ind6	0	4	9	1	5	3	7	2	5	12	0	2	3	0	7	7	5	1	5	6	1	3	2	0	6	2	0	9	2	4	7	0	1	4	8	2	2	12	0	3	4	3	3	4	0	4	4	3	1	6	5	0	7	0	5	1	2	3	5	1	6	5	8	5	1	0	4	2	1	10	2	3	3	0	7	3	3	5	5	3	5	2	2	2	4	8	7	0	1	0	2	2	0	6	3	11	5	5	2	6
ind7	1	7	4	2	6	7	2	4	9	7	6	9	4	4	5	3	3	0	3	6	11	0	5	3	13	3	8	7	10	1	0	8	5	4	0	6	5	8	1	5	8	1	7	8	8	3	1	12	4	6	3	2	4	3	4	2	0	2	5	0	1	3	11	2	8	0	5	6	1	0	4	5	5	5	4	0	0	5	0	12	7	8	4	7	2	3	9	5	4	8	1	1	0	6	0	5	0	1	9	0
ind8	5	7	12	0	7	10	1	0	5	11	7	1	0	2	2	3	5	5	7	4	4	6	3	4	6	8	7	16	9	0	3	0	5	4	11	7	10	0	1	7	6	4	3	1	7	3	5	4	10	2	10	4	3	3	4	2	1	1	7	4	0	2	0	8	3	4	0	1	0	6	9	5	8	2	6	4	0	6	5	8	2	2	3	9	3	3	0	3	1	4	10	3	6	5	4	6	1	4	1	0
ind9	4	0	3	1	8	4	2	6	2	2	8	9	1	2	0	2	4	4	4	0	2	10	8	5	3	2	6	0	7	4	0	4	7	8	3	6	4	5	10	2	1	5	2	6	0	2	5	8	11	3	0	2	4	6	0	0	4	4	7	7	0	8	9	5	0	3	2	3	3	6	7	9	2	8	0	8	4	5	2	5	6	5	1	8	1	3	4	3	0	4	12	1	12	0	0	2	6	0	7	2
ind10	4	1	5	11	8	2	0	4	5	2	8	7	7	5	3	2	1	5	0	0	3	4	1	4	5	3	4	4	5	2	6	7	3	4	8	11	2	7	10	8	6	5	9	0	1	4	3	3	1	3	7	3	5	0	6	10	3	4	3	4	4	4	4	5	6	0	1	2	0	3	7	6	0	3	2	5	2	9	2	14	2	3	7	5	9	8	1	0	6	0	1	7	1	0	7	1	13	2	0	4
