loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	11	12	6	2	14	7	13	8	12	11	14	10	14	10	9	10	4	8	15	7	6	8	8	11	8	7	9	9	8	10	10	12	11	13	10	17	10	16	4	6	11	9	20	13	11	8	3	14	9	4	7	8	13	20	11	12	11	7	15	10	17	12	13	9	9	8	13	10	12	6	8	9	12	11	12	8	11	7	12	11	10	12	13	10	11	2	11	9	10	6	6	8	5	10	12	14	9	5	13	12
ind2	11	11	9	11	11	11	8	2	7	5	9	12	14	9	12	12	9	11	11	7	10	13	9	9	10	8	8	14	8	11	10	9	9	6	7	8	11	4	10	14	8	7	7	14	5	8	10	13	4	5	11	9	8	9	16	7	12	5	13	12	10	8	12	7	8	13	11	14	4	10	12	13	12	12	8	11	9	13	9	3	17	13	6	12	8	9	9	7	19	13	11	10	11	8	12	10	5	10	12	6
ind3	9	7	10	10	7	9	12	16	10	11	11	7	4	12	8	8	9	10	10	18	11	13	11	14	11	7	9	4	16	8	13	15	10	11	11	6	10	8	15	11	7	6	12	8	12	10	13	11	8	7	11	5	16	10	7	13	7	8	13	13	8	11	15	8	14	7	7	14	13	9	12	11	7	5	7	11	8	15	12	8	12	9	8	9	5	6	11	9	5	9	11	16	9	12	15	9	12	12	9	6
ind4	8	4	10	10	10	7	11	12	14	12	9	9	7	8	12	11	9	11	6	5	13	11	7	19	16	11	8	6	6	9	8	14	10	6	11	10	7	6	8	7	10	13	11	8	8	6	12	13	13	15	9	11	12	8	15	12	9	10	9	7	15	11	6	9	11	5	6	13	8	8	8	11	8	10	8	12	11	7	8	12	11	11	12	11	10	5	9	10	7	6	9	8	9	10	8	7	7	13	7	13
ind5	13	12	4	8	8	9	11	9	7	10	10	14	8	5	17	9	18	9	7	14	13	9	7	15	10	8	6	9	9	14	5	9	11	7	3	8	13	13	11	7	8	7	7	14	9	10	10	11	11	15	7	8	10	7	10	13	11	8	10	13	9	9	11	9	12	12	11	10	9	2	10	9	7	7	13	14	11	8	7	7	9	9	12	12	14	4	8	9	8	13	12	8	5	11	7	11	8	11	10	10
ind6	12	8	8	10	10	11	21	6	3	8	12	16	9	15	9	8	9	10	8	12	10	11	11	5	12	10	13	14	13	3	9	7	6	22	10	13	14	11	10	4	12	11	8	9	9	12	11	13	9	16	12	9	11	17	9	7	5	8	5	13	12	16	7	12	9	11	11	12	8	13	8	11	15	9	12	9	12	15	6	11	8	10	6	9	9	9	10	9	6	6	8	9	8	9	7	12	11	11	7	13
ind7	10	10	12	7	6	13	14	14	7	7	7	10	9	10	13	5	11	16	4	8	9	14	8	10	9	4	7	9	12	8	12	8	11	11	6	9	7	10	13	6	10	11	9	6	12	6	14	12	9	8	7	3	9	9	11	13	15	19	10	15	8	14	6	11	9	12	8	13	10	8	17	12	11	12	12	10	11	8	14	9	12	10	12	8	13	9	4	9	10	7	7	10	9	9	8	14	10	11	8	11
ind8	6	10	5	6	6	8	6	7	14	8	11	10	11	9	4	14	10	7	12	14	10	7	10	13	11	6	12	10	9	12	6	9	9	9	15	13	7	10	5	6	11	16	10	16	11	8	5	16	8	9	9	11	11	10	14	9	7	13	9	10	14	10	13	9	5	7	3	12	6	13	9	14	7	13	8	9	12	9	7	7	9	11	9	8	11	7	8	13	14	10	6	10	18	22	8	13	11	14	13	17
ind9	11	10	6	8	5	10	3	10	7	8	12	16	20	12	10	10	12	10	7	10	17	19	14	13	9	9	6	11	10	11	9	12	9	7	8	10	9	10	6	15	12	11	7	10	11	7	7	12	9	12	7	10	13	15	7	11	10	12	5	9	4	11	12	9	10	11	13	13	13	21	7	13	13	9	8	14	10	6	12	11	8	12	6	8	12	11	8	14	8	8	11	11	9	12	8	10	10	9	16	13
ind10	4	9	7	15	15	3	6	11	10	10	12	11	11	7	13	8	7	14	9	7	9	10	10	11	10	12	12	16	11	6	5	9	8	8	10	9	8	9	11	11	8	11	13	11	9	5	6	10	12	15	7	10	9	7	9	8	9	9	9	16	9	8	12	12	9	5	11	9	6	3	12	19	7	14	10	6	7	10	9	12	9	14	8	8	9	8	8	7	7	8	9	7	8	7	11	10	13	6	12	5
