loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	46	36	57	57	44	41	47	44	44	58	47	54	43	53	51	43	51	50	52	47	56	47	56	47	54	50	57	47	54	61	60	48	38	48	46	42	55	40	53	51	54	36	45	41	59	48	50	60	39	66	32	58	58	47	61	48	57	51	50	56	53	60	60	50	41	48	66	46	49	53	44	54	42	52	51	50	39	53	61	51	52	59	42	54	39	56	46	58	55	61	51	42	59	55	53	51	35	51	45	49
ind2	47	56	39	42	43	44	41	51	43	58	49	63	52	47	50	54	42	65	43	57	57	54	53	56	61	59	54	60	42	51	46	56	60	55	42	44	40	63	53	41	42	64	47	52	51	55	66	65	43	39	45	52	47	59	46	39	47	49	41	42	43	52	54	45	53	41	42	46	46	50	53	41	55	42	35	45	47	49	46	44	49	53	60	51	60	44	45	62	56	41	49	55	39	51	56	56	50	44	52	35
ind3	54	57	58	44	57	57	57	38	44	50	56	66	53	45	72	44	48	41	58	54	54	48	45	49	47	51	44	52	59	50	38	66	55	53	61	47	38	57	56	53	48	61	32	59	53	65	50	57	41	47	59	45	44	59	52	52	44	40	37	45	39	41	50	51	50	42	36	43	50	44	47	53	55	59	45	48	46	51	60	52	48	61	51	52	45	50	67	52	46	59	59	45	58	60	40	49	55	56	64	49
ind4	38	54	43	46	54	60	53	56	62	42	48	53	34	39	48	43	43	56	47	38	49	48	65	53	42	41	51	40	45	48	47	46	52	60	50	53	44	49	50	56	39	42	53	47	48	41	50	55	63	59	48	54	57	37	42	53	46	52	42	54	47	45	50	48	53	56	60	63	65	52	47	40	62	57	55	47	41	51	65	53	40	45	40	41	55	45	47	48	50	44	53	56	47	46	55	61	55	45	49	50
ind5	44	45	55	48	48	45	40	39	44	45	46	47	48	43	46	53	55	51	42	41	49	37	50	43	56	57	57	36	42	55	50	42	53	42	44	50	50	63	43	49	43	48	53	63	44	44	42	49	55	48	58	41	44	47	40	41	47	51	52	46	47	42	51	54	38	44	50	59	41	43	41	60	36	54	66	49	54	49	60	38	45	50	47	55	55	45	48	56	43	53	53	62	54	53	38	56	43	50	54	59
ind6	52	49	50	60	54	46	45	44	49	37	47	63	50	47	51	49	50	48	60	50	51	52	50	45	47	44	61	42	51	45	47	39	42	57	66	57	50	55	52	37	44	41	50	42	47	54	57	37	46	62	58	52	48	46	56	62	49	49	64	56	36	53	42	39	48	46	47	42	52	54	42	56	59	58	55	37	58	57	53	50	45	46	49	56	49	43	52	47	56	46	49	62	53	53	43	54	52	60	42	56
ind7	53	42	53	56	48	54	44	46	39	46	49	46	48	57	41	40	50	42	42	56	47	63	60	47	55	43	53	57	60	47	53	55	64	51	41	54	45	42	38	46	49	52	43	43	59	52	47	38	48	48	49	47	51	62	58	42	54	50	64	47	31	51	55	57	48	42	54	55	58	48	40	50	42	51	59	50	35	38	43	53	59	46	54	43	60	44	56	50	46	56	44	48	51	63	47	45	51	52	53	47
ind8	53	45	47	48	64	48	55	55	60	56	50	48	49	51	53	52	46	42	49	51	43	43	50	46	56	55	35	51	63	63	56	40	52	59	55	43	51	53	55	49	44	55	51	51	61	36	56	45	52	59	54	47	47	50	58	57	51	61	55	37	52	55	60	49	34	52	49	49	57	50	54	46	40	65	50	44	49	45	55	54	50	44	46	56	43	38	43	52	50	55	57	51	51	44	46	49	56	43	62	46
ind9	46	67	58	53	59	46	58	45	50	46	48	48	56	50	52	54	49	52	56	49	44	64	49	46	56	51	57	47	48	43	57	58	37	42	55	59	44	47	42	56	52	52	50	54	58	46	50	44	40	50	54	44	45	62	72	51	70	54	56	49	46	60	42	39	53	49	48	45	44	53	49	56	58	45	43	53	37	49	58	52	61	45	54	44	38	50	55	46	39	40	53	49	60	54	41	44	51	49	63	48
ind10	52	30	59	54	52	46	46	50	55	43	48	52	51	52	53	50	56	47	43	56	39	48	63	65	46	53	55	50	42	65	52	55	62	45	54	62	56	47	49	60	41	47	45	56	51	37	46	50	45	47	61	47	44	48	52	49	62	53	38	49	50	52	38	55	35	51	43	53	53	54	52	40	52	50	46	58	55	40	45	50	44	64	56	49	40	56	46	48	52	46	48	37	49	49	49	41	39	41	46	49
