loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	0	11	0	0	4	0	0	0	0	1	1	3	4	1	5	6	17	6	0	1	6	0	17	0	0	0	0	0	0	1	0	2	1	0	0	1	1	6	12	9	6	0	6	0	5	0	1	0	0	9	1	10	0	0	4	0	18	1	1	2	3	14	1	10	0	7	6	1	0	0	0	1	2	5	1	1	6	1	9	0	0	0	0	1	0	0	2	1	2	8	1	0	1	17	0	0	0	4	7	0
ind2	9	0	1	0	1	1	8	14	0	1	0	0	17	0	0	0	0	6	0	1	0	1	7	7	1	1	0	0	0	1	4	14	2	11	0	0	0	8	2	8	0	1	1	0	1	5	0	0	0	9	5	5	1	0	1	1	6	2	1	17	0	1	10	0	0	10	0	0	1	1	0	16	0	0	15	6	0	7	9	7	1	0	0	1	6	0	1	5	0	2	3	0	8	0	7	1	8	1	1	0
ind3	0	2	0	4	0	5	0	7	0	7	0	0	0	0	1	0	0	10	0	11	0	0	5	8	5	1	9	0	0	0	1	5	8	12	0	6	0	0	10	1	1	3	0	7	0	0	0	3	10	5	0	0	0	1	1	0	2	0	1	2	0	8	0	0	7	0	1	1	0	1	2	1	1	7	1	0	6	9	0	0	2	1	6	6	0	10	4	3	3	12	0	0	0	1	0	7	1	0	18	3
ind4	7	10	0	0	1	1	16	0	1	8	1	0	0	0	0	0	0	12	12	8	1	0	10	0	1	8	0	0	1	10	3	0	0	0	0	0	3	7	1	0	6	0	8	0	0	0	0	0	7	1	5	1	1	0	0	1	0	0	17	9	6	0	11	1	0	2	1	10	1	1	7	0	2	0	0	8	0	1	1	0	0	1	0	6	2	15	10	2	1	1	5	9	0	5	1	1	0	0	13	0
ind5	1	1	9	1	6	6	5	8	4	5	1	0	0	1	1	2	7	0	1	0	1	2	5	15	1	5	0	7	0	1	1	1	0	8	11	0	1	0	1	4	6	0	0	0	0	1	2	10	1	0	5	0	13	2	11	0	0	0	1	1	0	3	0	8	6	0	0	0	0	11	9	0	0	3	0	0	1	5	8	1	10	1	0	0	11	9	0	1	0	18	0	0	10	3	0	1	0	14	4	0
ind6	7	0	0	1	0	0	0	10	7	11	0	5	8	2	1	0	1	0	3	1	4	1	1	0	0	1	2	0	0	6	5	1	15	0	1	1	0	6	1	0	10	0	0	1	1	4	1	1	0	3	0	1	0	0	11	0	0	0	0	0	1	0	5	1	1	0	4	0	1	1	12	1	0	0	1	6	0	0	1	1	0	1	2	6	2	1	4	8	1	1	0	0	0	0	2	0	1	0	0	1
ind7	0	6	1	8	0	0	1	7	0	0	9	0	1	5	8	0	3	2	1	0	17	1	0	10	0	0	1	0	0	1	1	1	1	1	1	1	2	0	9	0	0	0	0	1	8	0	0	0	2	2	4	14	0	0	10	0	0	0	14	0	2	0	7	14	1	0	0	0	8	0	4	1	8	7	0	6	0	0	0	1	0	8	13	6	4	0	0	10	7	9	1	1	0	0	3	0	0	1	0	7
ind8	0	0	0	8	1	18	3	7	7	1	0	1	0	0	6	0	0	0	4	1	0	0	0	0	0	7	11	14	0	2	11	9	1	1	0	0	0	2	0	2	2	4	4	3	0	0	0	0	0	0	0	0	0	1	6	0	0	1	0	5	0	0	2	0	0	0	1	4	9	0	0	5	0	1	2	0	1	0	0	18	1	6	0	3	5	0	0	1	0	0	3	14	0	0	2	1	14	1	10	1
ind9	4	9	0	16	0	0	5	0	7	0	0	0	1	0	1	1	6	1	3	0	6	8	6	2	5	0	5	1	1	0	0	10	0	0	6	0	0	6	0	1	2	1	0	1	1	12	7	0	1	0	5	9	11	0	1	6	0	3	0	0	7	2	1	0	1	1	0	0	5	1	0	4	1	0	0	12	9	0	0	2	0	0	0	0	0	0	0	0	0	9	2	0	0	10	7	0	4	2	4	4
ind10	4	5	0	0	0	1	9	7	2	1	4	7	0	6	0	5	1	1	1	0	2	1	0	0	0	0	9	0	3	6	6	0	0	0	7	1	7	0	1	2	0	6	0	7	0	7	0	14	15	12	1	1	4	1	16	7	0	0	0	0	0	0	3	0	11	0	7	0	0	15	3	0	0	0	16	0	0	1	0	7	0	0	8	2	2	1	0	7	1	0	1	4	0	0	0	2	0	0	5	1
