loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	1	25	1	1	1	1	3	2	1	1	1	1	4	1	29	1	0	0	23	2	25	23	1	0	2	0	2	2	0	0	0	0	1	2	0	3	1	2	0	0	1	1	0	0	1	2	1	1	27	0	0	1	1	30	0	1	1	0	28	0	1	2	2	30	1	2	2	21	28	1	0	0	1	21	32	2	1	51	1	0	23	28	1	0	1	1	3	0	1	27	0	29	3	0	31	0	30	0	1	1
ind2	0	2	1	2	2	51	1	1	1	0	1	2	1	0	1	0	1	1	0	0	0	2	2	22	1	1	0	1	1	23	1	4	4	1	27	0	0	0	2	30	1	26	25	1	36	1	71	0	0	1	2	2	26	1	30	0	0	28	25	1	1	1	1	1	68	1	0	25	0	1	1	4	1	26	21	24	1	1	2	0	0	0	2	1	3	1	32	0	1	2	0	2	1	0	2	0	2	1	26	1
ind3	1	2	0	1	18	3	1	2	0	0	24	2	0	0	1	1	0	0	0	2	1	1	31	0	1	0	0	35	0	29	1	0	0	1	0	61	25	1	3	0	2	0	2	3	1	3	25	1	0	0	0	1	0	32	32	1	0	1	0	0	31	2	3	1	0	23	1	1	1	25	0	1	1	23	0	1	1	0	0	1	0	0	1	19	1	1	2	32	1	3	0	26	3	1	0	1	1	2	1	2
ind4	1	3	1	0	1	0	0	1	0	1	23	0	1	2	27	0	0	1	0	32	0	1	0	26	18	1	25	3	1	0	0	21	18	1	0	0	0	3	3	0	4	23	2	1	0	25	20	24	0	2	0	1	0	26	2	1	1	3	1	0	0	24	1	1	1	19	1	0	2	0	3	29	35	3	30	0	1	27	1	3	24	1	2	21	1	0	28	2	0	0	1	0	59	23	0	0	0	2	1	1
ind5	1	0	31	2	0	1	0	0	0	2	2	0	20	2	1	1	2	1	1	2	1	0	1	33	0	1	1	0	26	27	24	3	0	1	22	19	1	4	1	2	0	23	28	27	29	31	2	1	0	0	0	0	26	21	1	17	1	2	73	27	0	3	1	1	0	2	0	1	22	2	0	0	1	0	17	3	0	1	27	0	0	1	59	1	3	1	1	1	1	35	1	2	1	0	2	2	25	0	1	0
ind6	0	1	0	1	1	0	27	2	26	0	2	3	0	1	0	44	3	2	0	1	0	2	0	0	0	28	25	3	1	0	0	3	1	3	1	0	1	1	2	32	0	0	21	28	0	0	0	2	1	0	17	1	1	3	0	2	24	1	3	1	2	0	3	0	1	0	18	2	6	1	3	28	1	1	2	1	1	27	2	20	0	13	2	0	2	29	1	2	0	1	0	1	4	0	0	1	2	1	0	2
ind7	1	2	2	0	1	1	0	0	0	1	0	2	1	1	0	2	2	0	2	0	29	2	0	23	2	0	1	0	0	3	2	2	0	29	1	1	1	1	0	18	0	0	2	1	1	0	0	1	1	1	2	1	36	22	20	0	2	0	3	1	2	0	2	27	0	0	1	1	0	1	27	3	24	25	30	31	22	34	2	0	22	0	0	22	1	2	0	2	15	24	1	0	1	27	0	2	0	22	0	2
ind8	0	21	2	1	0	0	25	0	1	2	1	1	0	0	2	0	1	0	1	0	1	0	21	1	1	3	1	0	3	25	17	2	1	1	0	0	30	0	18	3	3	0	0	0	1	28	3	0	1	0	0	0	0	0	1	25	0	0	1	0	2	0	1	0	0	2	0	0	28	1	1	24	1	1	17	4	0	0	2	0	3	2	0	0	1	1	0	1	1	2	26	22	2	2	36	1	1	0	0	2
ind9	18	1	2	1	0	1	24	1	1	0	2	32	2	2	0	1	18	1	1	2	0	2	31	3	0	0	2	0	18	1	0	0	4	21	2	1	27	31	0	0	1	0	1	2	1	1	1	0	0	2	2	0	0	1	21	2	1	1	1	1	0	1	49	1	1	2	1	1	0	21	1	0	2	0	1	1	48	0	1	24	2	3	0	25	0	3	0	1	2	1	0	0	1	1	0	1	2	2	18	0
ind10	3	2	0	2	1	24	2	1	0	26	2	0	1	0	0	0	2	0	1	1	1	0	2	0	2	0	2	1	1	2	0	29	1	0	1	3	1	0	0	0	0	1	1	0	0	0	2	2	2	1	0	1	1	26	29	2	2	1	0	1	1	0	1	2	0	0	0	25	2	18	1	2	2	2	0	1	1	1	2	1	1	27	54	1	1	2	2	26	1	1	3	11	1	1	26	1	0	0	0	0
ind11	0	0	3	21	2	0	30	26	2	22	3	3	2	1	21	0	1	1	21	0	3	21	4	1	0	0	0	0	30	0	1	0	1	2	2	30	2	1	2	0	1	0	26	27	1	1	0	1	1	0	31	1	43	0	20	1	2	1	1	1	1	27	1	0	51	0	0	1	0	1	1	3	0	0	0	4	1	0	4	1	1	0	0	56	0	4	51	0	0	1	1	0	0	4	3	1	0	1	0	0
ind12	3	0	0	2	2	2	4	31	0	32	2	2	1	0	0	27	0	0	1	1	1	1	0	23	0	0	1	1	2	2	30	0	0	2	22	0	25	3	1	2	0	60	27	0	28	2	0	30	0	1	0	1	30	3	0	0	0	0	1	0	0	1	1	53	1	1	30	0	3	29	0	0	28	1	0	37	0	29	0	2	2	2	2	28	24	2	1	1	2	1	1	2	48	0	1	0	26	1	1	0
