loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	2	1	1	2	0	1	1	0	0	13	1	1	0	1	0	2	1	1	9	0	13	1	0	2	0	0	0	1	11	0	3	1	2	2	1	0	2	2	2	0	12	1	1	0	1	1	1	2	2	2	0	0	1	1	1	3	0	1	1	0	7	1	0	1	2	3	0	2	2	10	2	0	0	1	2	1	1	1	2	1	1	0	0	0	0	11	0	3	0	1	0	11	1	1	0	1	1	3	0	0
ind2	1	0	1	1	0	2	0	0	0	0	0	0	1	1	0	1	1	1	17	0	1	3	0	0	2	0	0	1	2	0	2	0	1	1	1	1	0	1	1	1	11	0	0	1	0	1	2	0	1	0	0	0	1	0	0	3	3	1	0	0	2	1	1	1	0	1	1	0	2	0	23	3	1	1	2	3	2	16	0	6	0	0	1	1	0	1	2	0	0	10	2	0	2	1	1	0	0	0	3	2
ind3	1	1	0	10	1	3	2	9	1	14	0	0	1	1	0	1	2	0	1	0	0	1	0	1	1	0	0	4	0	0	17	14	1	1	2	0	0	0	0	1	0	1	2	0	17	0	1	0	1	0	12	2	1	26	0	0	0	1	11	0	2	2	1	1	0	1	1	0	8	1	0	1	3	1	14	0	2	0	0	1	1	0	0	1	3	0	1	1	2	0	1	1	1	2	0	0	0	0	0	3
ind4	0	2	0	2	1	1	2	8	0	0	1	1	0	1	0	1	0	1	0	0	0	0	2	2	2	0	0	0	0	1	0	0	1	22	0	1	22	2	0	0	0	0	1	1	0	0	0	0	1	0	2	1	1	1	1	1	1	9	4	9	2	0	1	1	1	7	0	0	1	12	0	0	3	1	1	0	1	0	2	0	0	1	1	0	1	0	16	1	1	1	10	2	0	2	2	1	1	2	2	3
ind5	1	0	1	0	3	1	1	2	0	2	2	2	2	0	0	9	1	11	0	0	0	1	2	1	0	0	0	0	1	3	2	1	0	1	1	1	1	0	1	1	0	4	0	0	1	0	4	2	0	1	1	1	1	0	2	1	17	3	0	1	9	0	2	0	1	8	0	14	0	2	1	4	0	1	0	0	1	2	1	0	1	2	0	0	2	1	2	3	0	1	0	1	12	3	0	0	1	0	0	1
ind6	1	1	0	1	2	0	0	1	1	2	1	1	1	8	1	0	0	2	0	1	3	0	0	2	1	1	1	1	2	0	1	2	0	0	14	2	0	3	1	1	1	0	15	0	0	1	1	2	12	1	2	0	1	2	1	2	23	1	3	0	1	1	0	1	1	2	0	0	3	1	13	1	1	0	1	0	1	0	2	0	0	0	0	0	1	2	1	1	14	1	0	2	20	15	1	0	0	0	5	1
ind7	11	1	0	17	0	10	2	2	0	16	0	1	0	4	15	2	16	0	9	0	0	3	1	1	3	2	1	2	0	0	1	1	0	0	0	1	3	1	16	2	1	0	3	3	0	2	0	11	0	11	1	1	0	0	3	1	0	1	9	3	28	1	0	1	2	0	1	3	1	0	1	0	0	0	2	2	0	0	1	3	1	1	0	1	1	1	1	14	2	1	0	1	0	0	1	0	0	2	22	3
ind8	1	8	13	1	0	22	1	0	1	1	2	0	0	0	13	2	16	0	12	3	0	17	1	1	1	1	1	1	0	1	3	2	1	0	3	3	1	0	4	0	0	3	3	0	0	1	1	1	2	0	2	1	2	1	3	0	1	1	1	1	1	0	9	1	1	0	0	1	1	1	1	2	13	1	0	5	2	0	0	1	22	0	1	2	19	2	0	12	0	2	1	1	0	2	0	0	1	3	1	1
ind9	1	1	0	1	1	0	0	2	1	2	1	1	1	1	1	16	1	1	0	2	1	1	12	1	1	1	0	0	0	1	0	0	0	2	1	2	2	0	17	1	1	3	1	0	3	1	0	2	2	0	0	0	0	1	15	1	1	0	2	0	0	0	3	0	2	2	1	1	0	1	0	2	0	2	1	1	0	0	2	0	2	2	2	1	0	3	1	2	0	2	1	3	0	1	0	0	1	0	3	2
ind10	3	3	3	0	0	0	1	1	0	0	3	2	1	0	0	0	3	3	1	0	1	3	1	4	2	1	2	1	2	1	2	0	2	1	0	1	13	1	1	1	1	2	10	0	0	2	0	0	0	1	1	1	2	1	4	0	0	0	2	0	8	1	1	0	0	0	0	1	1	1	1	3	2	0	8	2	1	1	3	0	1	1	1	2	3	0	0	1	0	1	2	2	2	2	1	2	2	1	2	0
