loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	0	7	4	7	10	4	0	6	1	4	8	7	15	0	4	0	2	12	4	1	3	1	8	1	0	1	13	5	1	2	7	5	0	0	5	3	1	3	1	1	2	0	2	5	4	1	3	0	12	0	4	1	3	8	4	2	0	12	4	8	7	2	10	0	4	4	9	9	3	7	1	0	0	3	3	2	8	8	6	6	3	8	0	5	4	4	5	11	3	6	2	11	4	6	6	5	13	10	6	5
ind2	0	5	1	0	3	1	0	8	0	3	6	3	0	3	5	1	1	7	0	0	0	10	6	6	4	3	3	1	3	5	3	2	3	4	1	11	3	6	1	3	0	11	3	6	5	7	4	0	5	0	3	2	0	3	12	6	7	3	9	4	8	2	0	2	4	0	2	4	0	5	3	6	9	0	12	5	7	3	9	5	2	3	3	0	5	0	0	0	0	4	5	4	5	7	5	6	0	4	0	4
ind3	4	2	2	2	5	6	0	0	2	8	0	3	11	5	8	6	7	4	5	0	0	3	3	3	0	2	0	5	3	1	7	0	3	4	6	0	15	12	4	10	0	2	2	7	0	0	3	6	0	3	3	0	4	0	13	3	1	0	0	5	0	4	2	1	3	6	5	6	6	3	5	0	2	5	7	6	5	0	5	7	12	9	2	18	5	4	2	4	1	8	1	3	5	0	3	12	3	0	4	3
ind4	5	7	7	5	7	7	0	0	5	6	1	10	3	0	6	1	3	1	7	7	3	3	0	10	3	7	6	5	0	7	4	2	3	7	2	8	9	3	0	7	5	4	8	3	4	0	4	4	3	3	8	0	7	3	5	3	3	3	6	7	2	4	11	1	0	10	14	2	5	6	0	6	5	2	11	3	0	3	3	3	6	3	5	6	3	8	7	8	8	6	1	0	2	8	2	10	7	6	2	10
ind5	10	4	8	0	5	3	4	0	3	3	0	3	12	6	8	4	12	8	4	8	0	4	8	1	6	3	1	6	0	9	1	8	5	5	0	10	7	0	6	3	9	4	0	8	2	12	5	2	5	4	6	6	3	6	0	6	0	8	2	7	7	5	4	9	15	6	6	4	0	1	0	3	14	0	6	0	0	6	3	10	0	2	1	5	8	0	3	1	7	3	3	7	4	5	8	2	10	3	4	2
ind6	5	0	1	4	8	6	4	7	1	8	4	7	9	2	5	11	2	0	1	7	3	0	4	11	2	0	2	6	1	2	5	12	12	0	3	0	7	9	5	1	4	5	0	3	0	5	7	3	0	2	2	2	4	6	0	0	0	3	1	3	10	7	7	0	3	3	0	6	7	2	5	1	5	7	6	3	1	0	0	2	6	4	6	10	0	6	0	0	8	4	9	6	4	1	4	4	1	3	18	4
ind7	3	0	1	2	7	7	0	1	6	11	4	7	5	11	8	5	5	6	6	9	7	8	3	12	6	0	4	1	7	2	4	6	6	4	1	7	15	4	7	0	5	0	8	0	4	5	2	3	5	5	1	1	8	9	7	6	2	6	0	3	0	3	2	1	1	2	4	0	1	0	3	14	2	7	6	9	11	5	1	5	3	4	9	0	1	3	3	6	3	7	3	5	0	0	2	3	10	4	8	10
ind8	2	4	8	3	7	0	5	14	7	3	11	1	0	2	4	8	5	0	8	11	5	9	7	9	4	4	1	2	3	4	3	6	6	1	10	12	9	7	2	2	2	5	3	1	4	4	0	4	5	1	10	0	3	3	4	20	6	3	7	6	4	0	10	0	3	13	4	4	2	1	4	4	9	1	3	0	2	2	0	0	2	3	6	2	5	2	3	7	7	5	1	10	5	12	11	2	2	0	3	2
ind9	11	4	0	4	5	7	3	4	4	14	6	4	0	3	1	2	9	3	4	9	6	0	0	3	0	0	8	2	6	4	2	3	1	1	0	11	1	1	4	3	5	2	4	3	0	8	5	1	6	13	11	0	6	5	3	6	9	1	6	7	1	2	7	0	7	8	2	0	12	0	7	4	6	5	7	9	0	4	5	0	10	4	5	1	5	1	4	4	2	3	4	0	7	10	1	3	2	0	4	8
ind10	10	6	0	4	3	3	4	4	8	8	5	7	6	4	4	2	2	0	0	3	9	7	3	4	2	4	11	0	2	4	1	12	12	2	6	4	2	0	1	5	2	4	8	5	6	10	3	5	3	1	1	1	3	5	5	6	3	9	8	8	2	12	9	7	3	10	2	8	3	4	4	6	5	5	3	1	2	0	15	1	0	6	0	6	9	8	2	2	6	5	4	6	1	4	0	2	3	0	2	4
