loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	9	2	6	6	2	0	14	2	4	11	3	2	0	1	2	3	7	11	8	2	3	1	1	0	2	1	0	1	2	15	5	2	7	6	6	7	6	2	7	0	8	0	2	5	3	1	4	1	4	6	2	12	14	4	11	5	10	4	0	5	4	6	3	3	0	3	0	3	2	6	1	6	3	2	1	1	2	7	9	2	3	13	9	0	5	5	0	12	0	2	6	3	4	4	1	5	3	0	4	2
ind2	9	5	4	7	1	0	3	2	0	1	3	7	11	3	2	4	7	3	2	2	5	0	4	7	0	0	8	11	1	0	0	4	3	4	7	6	4	1	8	6	0	10	10	1	0	10	9	3	2	1	9	2	0	0	9	5	4	9	9	5	1	8	6	1	2	6	8	11	5	9	1	7	2	3	2	4	9	1	0	1	7	1	0	3	2	6	4	6	0	0	0	2	8	3	7	4	8	0	11	6
ind3	4	4	3	2	1	6	7	1	1	0	1	6	0	2	0	2	8	6	4	2	4	11	1	0	3	1	1	0	5	5	8	1	6	6	10	0	4	2	0	0	4	2	3	5	10	5	3	3	1	6	8	7	0	9	10	5	0	7	15	3	4	13	6	0	9	1	3	3	10	2	10	0	6	5	0	8	4	12	3	2	0	8	1	6	6	1	0	2	0	3	2	6	8	4	2	4	6	2	12	0
ind4	3	5	1	8	1	6	6	4	6	8	2	7	3	2	0	2	4	3	7	1	3	5	2	3	0	14	4	1	12	3	1	3	2	1	5	3	0	3	9	0	6	12	11	10	7	3	5	10	4	13	2	7	11	13	4	2	13	4	7	15	0	0	9	7	1	4	2	0	6	7	3	2	0	5	0	7	6	3	3	4	10	9	1	9	4	5	5	0	9	2	3	1	4	4	10	17	0	2	0	4
ind5	3	3	5	0	6	10	7	6	0	4	5	0	0	0	2	13	0	2	1	1	1	2	9	5	4	6	6	2	4	6	4	6	3	4	1	4	7	7	4	7	3	2	6	8	0	6	3	3	2	6	4	5	3	6	8	2	2	11	8	15	0	7	7	3	6	1	4	7	0	1	3	4	0	1	8	5	1	9	2	7	4	8	5	4	7	14	3	4	0	2	0	4	7	0	2	10	13	9	2	10
ind6	2	3	5	4	1	9	6	9	1	7	4	6	14	1	4	15	3	3	0	10	4	1	4	3	6	7	5	12	3	1	8	3	4	4	4	7	7	3	4	0	2	12	4	1	2	3	0	6	6	1	1	5	2	1	2	0	6	3	3	5	0	1	3	6	8	7	0	3	3	0	1	5	5	7	0	5	2	7	7	1	11	2	3	0	3	0	0	3	6	2	6	5	6	4	2	0	11	3	5	2
ind7	6	7	1	2	3	4	4	4	5	9	3	1	3	0	5	0	5	11	6	3	4	0	4	6	7	4	2	2	2	4	12	8	4	2	1	9	4	3	3	2	0	7	6	0	6	6	3	4	0	3	6	4	1	3	9	4	11	2	6	3	2	1	6	10	1	8	4	4	8	3	5	2	9	10	6	8	0	3	5	1	3	3	7	6	10	5	5	3	0	3	2	0	2	6	1	6	2	3	5	9
ind8	4	1	6	5	5	7	7	3	3	3	2	3	0	1	0	2	2	2	6	6	0	0	0	4	3	6	0	5	3	4	3	5	1	0	0	4	13	6	11	4	2	7	4	5	9	4	3	4	4	0	8	9	9	0	2	6	3	0	2	9	7	1	2	6	5	4	5	3	9	4	3	0	2	6	4	6	3	2	2	3	5	5	0	5	12	2	3	3	3	6	4	1	2	4	6	3	1	5	0	0
ind9	3	2	5	2	2	0	2	8	5	9	1	10	5	5	3	2	18	4	5	0	0	0	1	6	8	8	4	5	3	0	8	1	7	7	2	6	0	1	1	11	4	6	7	3	5	4	1	2	10	5	1	3	8	0	10	3	3	2	2	6	9	2	1	6	0	3	1	7	6	5	10	4	7	4	8	6	3	0	1	3	0	1	4	2	5	3	6	0	2	4	1	4	2	5	2	4	3	5	2	0
ind10	3	0	2	1	2	0	5	5	2	2	0	0	0	12	9	7	0	5	6	3	0	11	5	7	6	3	1	10	0	1	2	1	9	4	10	6	9	7	6	0	8	8	4	4	2	5	5	2	6	0	0	7	6	2	6	5	2	3	2	3	5	9	2	2	6	9	5	9	7	5	5	5	1	8	5	6	14	1	4	3	4	10	1	7	3	2	5	8	9	5	6	3	4	2	0	4	2	0	4	3
