loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	0	1	2	2	2	2	0	1	0	0	1	3	2	1	0	1	1	0	3	1	0	3	0	2	1	5	3	0	1	0	1	3	2	1	2	1	2	2	4	1	1	0	2	1	2	1	1	0	0	0	1	3	0	0	1	0	63	2	0	0	1	0	1	2	1	0	1	2	0	0	0	2	18	1	1	2	2	2	20	0	3	1	0	1	3	42	1	3	0	1	2	0	3	0	1	0	2	1	1	0
ind2	0	2	2	1	2	1	0	35	15	26	0	0	0	3	0	1	2	1	2	1	2	2	1	0	0	2	1	3	1	0	0	2	2	1	3	0	1	0	25	3	3	0	0	1	1	1	1	1	28	0	2	1	0	25	42	0	0	0	0	1	0	0	2	61	2	1	0	0	2	0	0	0	2	0	1	0	1	0	0	2	0	1	0	2	1	2	2	1	1	0	2	0	0	1	3	2	0	0	1	1
ind3	1	1	1	0	3	1	0	2	26	0	20	0	0	1	25	3	0	2	1	2	2	2	1	3	2	1	1	1	0	1	28	1	2	1	1	0	0	0	0	0	2	2	31	1	0	1	0	2	0	0	0	0	1	0	0	1	2	2	0	1	2	2	2	3	1	1	1	1	0	1	1	0	1	0	2	0	1	1	1	0	2	0	0	22	0	1	0	1	1	0	2	1	2	1	1	2	0	0	0	0
ind4	0	2	1	2	0	1	1	1	1	0	0	0	1	0	0	0	3	2	1	0	2	1	1	1	2	3	1	0	1	2	1	0	3	1	3	2	1	0	2	2	1	0	1	0	0	1	0	1	2	0	0	0	1	0	1	0	1	1	21	1	0	2	0	1	2	21	1	2	0	1	0	0	0	0	2	2	0	3	2	4	0	0	1	2	2	61	0	1	0	0	0	1	1	2	1	1	2	0	30	0
ind5	0	0	2	2	2	0	4	1	0	0	1	0	1	2	0	0	1	1	1	0	1	0	0	1	1	1	2	1	1	2	2	0	0	1	1	2	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	2	1	1	0	1	2	2	0	0	1	1	19	1	2	0	3	1	3	1	0	19	1	0	0	0	0	1	1	0	1	1	2	2	0	2	2	0	0	0	1	2	22	1	0	3	0
ind6	2	1	0	2	1	3	1	1	3	2	0	0	3	1	3	2	3	1	4	0	1	0	1	0	0	1	0	0	2	3	1	1	1	2	3	1	2	0	1	1	0	1	1	1	0	1	2	1	3	1	22	1	0	1	1	0	2	1	2	0	1	0	0	26	0	0	0	0	2	0	1	1	1	1	0	2	2	1	0	0	2	1	0	0	1	0	1	1	2	26	0	0	1	2	0	0	0	0	0	2
ind7	0	0	2	0	3	1	0	0	1	1	33	0	1	1	1	2	2	2	3	1	0	1	0	1	1	1	0	0	0	0	1	31	1	1	0	0	2	1	0	2	0	0	2	0	2	28	2	2	2	1	2	2	1	1	0	3	0	2	1	1	1	2	2	1	0	1	1	0	1	1	1	0	2	0	2	1	1	0	0	2	0	1	4	0	0	1	0	2	0	1	2	1	4	2	1	2	1	1	0	1
ind8	0	2	0	0	0	0	1	2	2	1	1	22	0	1	0	0	0	1	2	1	2	2	1	0	1	0	0	0	1	1	2	1	1	1	0	4	1	1	3	1	2	2	1	2	0	2	0	1	0	2	0	1	2	1	0	0	1	2	1	2	0	0	1	1	0	2	0	35	0	1	1	1	1	3	2	1	1	0	2	0	3	3	1	0	0	2	0	34	0	0	3	0	0	2	1	1	1	1	1	0
ind9	25	2	1	2	1	1	0	0	4	1	0	0	1	1	0	1	1	0	3	0	1	31	0	0	3	1	0	1	23	0	1	1	23	0	1	0	0	2	0	0	3	4	3	1	1	0	2	1	2	0	2	1	0	0	0	0	0	1	21	0	27	1	0	2	0	1	22	1	0	1	1	2	0	3	31	1	0	2	25	1	2	2	1	0	35	1	2	2	1	3	1	1	2	0	1	1	1	1	2	2
ind10	0	27	1	1	1	2	0	2	1	0	1	1	0	27	1	1	1	1	1	1	2	4	1	24	1	1	1	1	2	1	0	1	0	0	0	1	2	1	33	0	3	1	4	3	0	0	2	1	0	0	2	1	1	2	0	1	2	1	1	2	2	1	1	3	1	1	0	0	1	1	0	1	1	2	3	1	0	2	50	1	0	0	1	0	3	0	1	2	0	0	1	0	31	1	32	0	0	1	5	2
