loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	7	8	6	2	1	5	2	5	2	3	6	4	2	6	6	3	6	1	3	3	7	5	4	5	3	6	3	4	7	5	8	3	4	3	4	2	8	3	4	4	9	4	7	8	4	7	7	3	9	5	6	4	6	5	7	3	1	5	5	2	4	7	7	5	3	4	5	6	3	6	5	3	6	7	4	5	8	6	6	6	7	6	5	7	5	7	4	10	6	5	4	8	3	8	3	4	5	4	2	7
ind2	6	6	2	4	5	3	8	3	8	7	8	5	6	4	8	8	10	7	7	3	3	0	4	7	9	6	7	7	5	9	3	4	4	3	5	6	7	5	10	3	2	2	1	5	8	4	7	6	5	5	1	4	3	2	2	3	10	3	9	5	3	4	3	6	10	7	6	10	5	3	9	6	6	4	6	4	3	3	8	1	7	1	5	4	6	6	3	3	4	5	7	10	5	6	4	9	1	7	5	10
ind3	6	9	2	3	2	3	1	6	3	2	5	7	5	5	4	6	5	5	9	5	2	5	4	6	4	6	4	5	4	2	3	4	6	4	6	9	10	6	5	2	5	6	3	3	3	0	3	3	3	2	7	2	2	1	2	5	5	6	9	4	5	2	3	3	3	7	3	4	7	3	4	4	6	2	5	2	6	2	6	6	2	3	5	4	7	9	6	4	3	3	5	4	4	6	4	5	2	3	6	2
ind4	5	6	5	5	3	11	3	8	10	9	3	7	5	3	6	4	7	5	3	9	7	6	3	5	4	6	5	6	3	8	9	8	3	3	6	8	3	5	6	5	3	6	3	1	3	3	5	5	5	6	4	5	4	3	7	5	3	4	7	5	10	4	3	6	6	5	1	6	5	6	9	2	9	8	4	2	7	6	8	3	3	5	5	2	3	1	4	4	6	3	9	3	8	3	7	5	2	6	9	6
ind5	12	9	9	4	6	2	8	5	9	2	4	6	7	3	3	3	5	3	6	4	3	4	5	11	3	3	5	4	7	5	3	4	11	2	3	5	6	2	3	5	5	4	5	7	3	8	6	2	4	4	2	7	4	3	3	3	3	7	6	4	2	6	3	7	4	6	5	6	7	7	2	6	8	6	5	4	8	5	3	4	10	3	4	6	9	4	3	2	7	2	4	3	6	1	6	7	7	3	8	5
ind6	9	4	4	2	7	5	9	2	4	4	8	3	6	8	6	3	3	3	5	3	6	8	4	6	7	5	2	3	8	6	5	6	3	4	5	8	1	8	11	4	3	5	4	3	6	8	7	5	5	5	10	6	3	4	2	8	9	6	2	5	2	4	6	5	2	7	8	7	4	3	8	4	6	8	5	8	2	6	4	2	9	5	1	5	3	4	7	7	7	4	3	2	2	4	7	4	9	5	5	8
ind7	5	3	6	7	6	3	8	5	4	6	2	7	3	3	7	2	3	6	4	9	7	4	6	7	7	0	5	4	4	4	3	7	3	5	5	8	2	8	1	4	5	6	5	5	9	2	7	4	5	1	1	2	3	6	3	5	6	7	2	5	6	5	5	6	6	9	6	1	3	3	3	5	5	4	3	6	7	6	6	8	4	2	4	8	5	4	3	2	6	5	6	7	5	4	4	3	6	5	5	7
ind8	9	3	4	2	3	5	8	4	7	3	2	7	5	9	4	5	4	5	7	6	10	4	5	9	5	5	11	4	6	5	6	9	10	6	9	9	5	3	5	3	3	7	3	3	4	3	4	6	6	3	5	3	5	5	5	6	5	7	5	5	5	7	7	5	5	8	5	2	6	6	6	5	6	6	4	6	3	5	8	4	1	2	4	4	5	6	5	4	5	8	2	6	3	4	2	7	5	2	2	5
ind9	2	7	7	6	2	7	4	8	2	9	8	1	5	4	8	4	3	3	2	4	0	2	9	6	7	7	7	6	7	1	6	7	3	9	4	3	4	2	9	2	8	6	2	2	4	7	8	4	3	6	4	4	5	9	7	1	7	7	3	8	6	9	3	4	8	3	4	4	0	7	3	8	2	1	2	5	7	7	5	8	5	0	5	12	5	3	4	6	4	5	6	3	8	4	5	7	5	7	5	4
ind10	7	5	5	3	3	2	7	3	5	5	2	3	5	1	8	2	9	3	2	4	3	3	4	2	5	8	4	3	3	5	5	6	7	7	3	6	5	7	7	5	6	8	5	5	4	6	3	6	4	5	6	7	7	5	6	4	5	5	5	8	1	6	6	5	8	7	5	6	6	5	2	6	8	5	5	4	3	5	5	13	8	5	6	2	4	4	3	4	4	7	7	3	3	3	6	5	6	3	5	9
ind11	6	8	4	4	10	3	5	5	8	4	3	8	5	6	4	4	2	6	6	7	4	8	5	2	8	5	6	5	3	3	7	3	6	2	10	5	5	8	4	3	10	4	3	7	1	4	4	11	7	5	1	2	8	5	1	8	3	3	4	6	5	3	2	4	3	8	5	4	1	5	4	4	4	4	5	4	6	8	6	5	8	4	4	6	2	3	3	6	5	6	4	4	5	5	6	2	2	4	6	4
ind12	2	4	4	6	5	4	5	6	7	5	4	4	6	2	5	5	10	5	6	6	5	5	5	5	10	2	5	6	7	7	3	9	5	5	5	3	7	11	5	4	7	4	5	5	6	5	7	9	3	4	4	4	3	6	6	4	5	2	5	6	3	4	3	4	5	6	7	5	3	3	3	3	5	4	7	7	7	4	4	9	3	3	8	3	3	5	6	7	4	1	6	4	8	8	7	6	3	5	1	6
ind13	6	5	7	0	2	6	7	12	6	5	6	5	2	3	5	7	4	6	3	4	4	3	5	5	3	6	2	4	2	5	1	7	5	7	2	8	9	6	3	6	4	4	6	6	6	3	5	7	7	5	6	8	6	5	3	3	4	4	4	2	2	7	5	3	3	2	8	5	6	4	8	7	3	8	6	9	5	9	6	5	8	5	1	5	2	5	8	4	10	4	6	9	6	6	8	2	3	4	4	9
ind14	7	5	6	6	2	6	9	4	4	2	4	8	6	4	7	4	6	10	5	3	5	5	2	3	7	5	7	4	3	7	4	6	0	6	5	6	6	7	4	6	2	5	8	10	3	2	6	8	6	6	3	8	4	1	5	5	6	3	7	4	5	2	10	2	5	6	6	8	3	3	11	6	3	5	7	9	3	2	1	4	7	10	2	3	5	8	8	7	2	3	4	8	3	6	7	6	3	2	4	5
ind15	5	6	7	7	8	3	4	8	3	4	5	5	9	5	3	3	8	3	5	6	5	1	2	4	8	3	4	7	5	6	3	4	5	5	8	6	8	8	6	1	3	6	4	5	2	1	9	3	5	6	7	7	7	6	5	3	4	5	4	9	6	3	9	7	4	8	4	3	3	4	3	2	6	9	5	1	4	8	4	5	6	3	8	7	4	3	5	4	4	5	6	6	7	6	9	2	5	6	1	8
ind16	8	8	5	7	7	6	5	1	2	4	4	9	7	6	6	6	6	5	5	6	5	7	5	3	5	2	2	9	4	3	3	3	6	5	3	4	4	4	4	5	5	6	4	1	8	2	9	7	3	4	5	4	7	7	7	5	2	5	3	5	6	6	2	4	4	11	7	4	2	8	4	7	7	8	10	1	2	1	7	4	5	7	6	7	4	7	4	4	6	5	3	5	6	2	4	3	6	8	6	5
ind17	4	8	3	4	3	5	5	2	2	2	5	7	10	4	3	2	3	3	5	3	5	8	3	2	5	5	3	3	4	3	4	3	5	5	4	7	3	4	9	7	6	3	6	6	5	2	9	7	5	8	5	9	8	9	6	5	7	4	7	2	8	6	6	5	2	10	4	5	6	3	5	7	4	10	7	5	8	5	8	4	8	5	5	8	4	2	4	3	3	7	6	3	4	7	10	2	3	7	8	5
ind18	4	5	5	6	7	4	7	5	3	2	8	1	3	7	7	3	3	1	4	3	2	6	10	3	8	6	2	7	5	5	4	2	8	4	5	2	1	7	3	7	1	5	4	6	8	3	7	6	4	2	3	7	5	4	6	2	5	6	4	9	6	4	2	3	10	4	4	6	9	6	1	4	5	7	4	7	7	2	5	5	8	6	11	6	7	6	6	5	3	5	4	5	6	8	3	3	6	5	7	6
ind19	3	8	12	5	3	4	9	4	6	6	5	2	6	8	2	4	1	7	3	3	6	5	4	6	2	4	4	6	3	2	5	8	8	5	4	5	6	5	5	12	6	4	3	5	4	5	7	3	4	6	4	7	2	5	4	7	7	2	8	4	4	6	5	6	3	7	3	3	6	4	3	1	5	3	10	11	1	4	6	3	4	3	5	6	2	5	7	4	6	3	6	7	4	5	5	3	4	9	7	8
ind20	3	9	5	8	4	5	5	5	6	9	4	5	1	6	3	5	3	2	7	2	2	2	2	4	6	8	8	6	7	10	4	6	6	5	3	3	1	7	5	7	5	3	6	10	5	11	7	6	5	3	6	5	4	5	6	3	4	7	4	6	7	5	6	5	4	6	10	6	6	2	5	8	1	5	3	5	7	9	4	4	3	4	2	5	4	6	5	8	4	3	9	4	4	3	4	5	5	4	2	8
