loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	0	1	0	0	0	2	0	1	1	0	2	2	2	1	0	1	0	0	0	1	0	8	3	0	0	2	0	0	2	1	0	1	3	0	0	1	0	2	17	2	2	1	1	1	1	3	0	0	1	1	1	1	0	0	1	3	1	2	0	0	2	0	3	14	2	0	1	2	0	2	8	9	0	0	1	0	0	0	0	1	1	2	1	0	1	0	0	0	0	2	1	1	0	0	1	0	1	1	2	0
ind2	0	1	35	1	0	0	19	14	0	0	2	3	0	0	0	2	2	0	0	1	0	13	0	2	0	0	1	0	2	1	0	2	2	0	2	0	0	11	2	0	0	1	11	2	1	1	0	7	0	2	0	0	1	2	1	0	0	3	6	2	0	28	1	1	2	3	0	1	0	2	1	0	1	0	3	0	2	0	2	0	1	3	1	1	2	1	2	1	0	1	1	1	1	0	1	2	1	1	8	3
ind3	1	0	2	12	0	1	2	1	5	0	2	1	1	1	1	1	2	1	3	1	20	1	1	0	1	5	0	0	1	0	2	0	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	2	20	2	0	1	1	0	0	0	1	35	0	0	0	0	1	3	1	1	0	2	0	1	1	1	8	1	1	4	0	0	2	2	1	2	1	0	0	1	2	1	0	1	3	1	4	1	1	0	16	2	1
ind4	1	0	1	3	2	1	1	0	2	0	3	3	0	1	0	1	1	1	1	1	2	0	1	2	1	0	4	1	1	0	2	1	2	0	1	1	1	0	1	1	1	0	1	1	2	2	2	1	1	0	0	2	2	1	1	1	0	0	1	1	0	1	2	1	9	0	17	1	2	2	0	1	0	1	0	2	0	2	0	0	1	0	21	0	2	1	3	1	11	0	0	1	0	0	1	0	0	1	0	2
ind5	0	0	1	13	0	1	0	14	0	0	0	2	0	2	0	1	1	1	0	2	1	0	2	2	0	1	0	2	0	2	2	0	1	0	1	2	0	0	0	1	0	2	1	1	0	0	2	6	0	2	1	1	1	3	10	0	1	0	16	0	3	1	0	2	0	0	1	13	1	0	2	1	3	1	3	1	0	2	0	0	1	2	0	17	0	1	2	10	0	0	3	0	2	1	12	1	1	1	0	1
ind6	0	0	0	0	2	2	1	22	1	2	1	4	3	2	2	0	0	2	2	1	1	1	2	20	1	2	1	4	1	1	0	0	1	0	1	3	0	1	1	2	1	3	1	1	1	1	0	1	6	1	0	0	2	2	0	1	0	3	1	15	2	0	1	1	1	1	1	1	15	0	0	3	0	1	1	0	3	2	1	0	0	1	1	1	2	1	13	2	1	1	2	1	2	0	2	0	1	2	1	3
ind7	1	16	1	1	0	0	0	2	0	1	1	1	1	0	13	0	2	1	1	1	1	0	0	3	0	0	1	10	0	2	1	1	1	0	0	1	1	1	1	2	3	0	1	2	0	2	12	2	10	1	1	0	1	0	1	2	1	3	1	2	0	0	16	0	0	2	0	0	3	0	0	2	1	0	2	2	15	2	3	0	1	1	2	0	0	1	1	3	0	2	0	0	1	0	0	0	2	1	1	2
ind8	0	1	2	2	0	1	0	0	1	0	1	2	1	3	2	0	2	0	1	0	2	1	0	1	1	0	1	1	0	2	2	1	5	1	0	1	0	14	13	0	3	1	1	1	3	1	0	1	2	2	0	1	14	0	1	3	2	2	12	0	2	0	0	1	0	0	15	1	0	2	2	1	1	2	0	0	1	1	15	1	4	1	3	0	1	0	1	1	20	0	0	2	0	2	4	0	2	1	2	0
ind9	13	1	1	1	1	3	1	2	1	2	2	0	0	12	0	1	1	25	0	0	1	2	0	2	0	3	2	0	0	0	14	0	0	1	3	0	0	2	1	1	0	2	2	1	2	3	1	0	0	1	1	10	2	1	0	0	1	0	1	0	4	1	0	2	3	0	0	0	7	0	2	13	0	1	4	0	0	1	2	2	1	3	17	2	1	1	0	0	0	2	0	3	2	1	0	12	0	15	0	1
ind10	13	10	0	1	1	2	0	4	2	1	1	1	1	1	3	2	0	2	1	2	21	2	1	1	0	1	1	0	1	1	0	2	1	1	1	3	0	1	1	0	2	0	12	1	0	1	2	0	0	1	0	2	0	1	2	0	2	2	1	2	2	2	0	0	0	1	1	0	1	3	14	17	21	1	1	0	0	0	3	1	14	1	1	3	0	1	0	0	1	16	0	1	1	8	1	1	1	2	0	0
