loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	8	11	10	11	11	10	8	8	10	8	10	12	12	14	7	8	8	9	12	5	6	9	14	11	8	9	4	9	9	10	14	9	12	12	8	12	10	10	10	6	5	10	15	8	10	8	10	11	8	12	10	17	9	11	11	10	5	7	11	6	10	12	9	13	8	14	12	17	12	14	10	12	14	12	7	11	11	10	9	11	10	10	15	7	11	13	7	10	12	18	11	5	16	16	7	16	8	12	12	12
ind2	11	10	11	12	13	10	11	12	6	5	8	4	10	10	4	15	9	8	11	8	4	16	11	10	12	14	13	9	8	11	11	7	11	11	14	12	13	10	6	10	7	5	10	13	7	7	7	7	10	16	17	6	8	12	17	7	6	10	8	13	14	7	7	7	10	8	10	11	11	12	6	13	13	14	10	7	7	8	9	10	8	6	12	13	9	11	14	7	6	15	12	8	8	13	13	18	10	8	10	9
ind3	7	7	8	7	9	9	11	10	6	11	16	6	13	10	8	11	13	11	13	8	6	10	9	18	8	9	10	10	10	10	10	9	11	10	14	12	14	14	13	10	10	7	6	7	13	13	8	8	8	4	4	9	10	10	10	10	7	9	9	8	7	7	10	18	7	16	10	8	15	13	11	12	5	13	6	12	7	10	18	8	11	9	13	13	6	9	6	14	10	12	4	8	14	4	6	9	8	14	13	11
ind4	7	7	14	6	10	8	4	7	16	13	3	13	11	11	7	6	6	9	8	14	10	13	5	8	10	10	8	8	13	6	10	6	11	9	3	12	4	7	6	11	8	12	3	6	9	13	10	13	7	10	10	9	14	12	8	15	11	6	8	9	9	10	14	10	12	9	8	6	9	9	8	21	7	11	8	7	15	10	11	12	11	13	14	11	8	13	9	11	10	9	8	13	11	3	12	14	9	10	8	11
ind5	15	11	14	13	11	15	8	4	10	10	12	7	12	10	10	7	12	11	8	15	12	10	11	16	9	9	11	22	14	11	20	7	8	9	11	8	7	6	13	7	13	9	16	9	11	15	9	10	16	9	17	12	12	19	7	10	11	9	6	9	6	12	9	12	9	11	12	12	8	4	10	10	4	9	9	11	12	12	7	9	11	8	14	14	12	9	10	13	8	8	7	5	14	1	14	8	8	9	16	19
ind6	8	12	12	10	11	11	9	16	8	9	8	7	15	9	15	10	6	5	9	13	4	12	10	14	4	11	9	7	11	9	11	11	9	13	11	9	9	10	6	11	11	10	9	13	14	13	3	11	10	13	11	14	14	5	6	11	17	8	13	13	10	7	9	9	13	6	13	5	17	7	9	7	9	14	6	12	7	11	10	15	9	11	16	5	11	9	10	8	5	13	7	8	17	10	13	8	12	7	12	9
ind7	12	6	13	10	8	6	10	8	7	9	6	11	8	10	12	8	5	13	9	10	6	9	8	10	10	6	9	12	10	8	8	12	7	16	8	11	10	7	7	12	12	9	11	8	15	9	7	8	9	10	4	6	18	7	18	7	13	11	10	10	8	8	7	9	9	12	9	15	10	8	9	9	9	7	11	7	5	11	7	10	9	11	7	6	8	9	10	10	11	10	10	10	8	3	16	6	4	4	15	10
ind8	12	16	7	9	6	12	8	11	7	12	4	9	5	7	8	8	16	13	10	9	11	11	7	8	16	8	8	14	9	11	10	14	8	8	6	15	11	13	13	9	12	4	10	5	11	13	8	13	7	15	9	6	17	8	4	14	13	9	13	8	11	12	17	10	10	12	5	11	6	13	11	16	10	7	8	7	12	11	13	12	3	11	7	16	15	9	14	12	4	10	9	7	13	10	9	16	6	13	10	15
ind9	9	16	6	6	8	10	5	11	8	12	9	11	12	6	13	10	16	10	11	17	8	15	7	4	11	7	11	7	12	11	7	11	9	14	9	14	9	11	17	13	10	11	10	3	11	13	13	7	12	10	10	12	7	4	8	7	7	15	6	10	10	6	8	6	14	11	9	5	11	9	13	6	7	9	8	9	8	9	8	12	11	5	9	14	17	11	7	12	12	8	8	9	9	10	12	9	9	10	8	9
ind10	4	8	9	5	12	8	9	14	9	11	12	10	6	7	7	13	9	7	17	6	6	13	15	11	5	12	20	8	4	9	10	9	13	13	14	9	15	10	10	8	16	9	10	10	6	7	6	11	9	6	15	11	13	11	8	11	11	11	6	8	8	8	11	4	8	12	11	7	13	7	10	5	4	13	12	15	14	6	7	6	14	14	10	9	9	11	7	11	5	11	10	15	6	9	8	5	10	12	11	10
ind11	8	12	15	18	9	12	8	13	8	9	12	9	7	12	13	10	12	9	8	6	12	11	9	7	6	13	11	12	12	9	4	10	10	8	6	11	11	15	12	15	12	4	10	6	7	10	11	9	8	11	6	11	9	7	9	7	14	15	9	11	14	11	10	9	9	10	10	11	14	9	11	8	5	13	13	5	8	13	13	11	8	10	7	10	5	10	8	9	6	9	5	8	11	10	11	9	4	9	13	14
ind12	16	10	9	12	10	15	11	12	13	10	10	9	12	2	7	9	16	9	10	18	6	11	9	9	9	15	11	5	13	9	11	4	13	12	10	13	10	8	12	13	8	16	9	13	12	10	11	12	9	3	9	7	7	5	14	6	11	7	7	10	9	9	13	9	12	16	11	14	11	11	12	11	12	10	6	7	13	7	9	10	9	8	12	19	7	15	11	11	7	10	8	11	15	9	17	7	10	10	12	11
ind13	9	7	4	10	11	15	15	16	9	15	11	9	5	13	10	11	17	11	14	12	6	5	8	11	13	5	10	9	8	9	10	11	8	4	15	12	12	9	5	12	10	8	9	10	11	12	9	8	8	9	14	11	13	11	16	12	20	11	9	11	8	10	15	12	7	9	13	5	5	7	10	11	13	8	7	4	9	11	10	16	10	7	15	9	9	8	6	8	17	19	9	11	4	7	13	12	10	9	11	11
ind14	11	9	10	11	15	9	13	14	15	8	8	10	14	8	7	7	6	19	11	13	10	8	10	8	8	10	8	10	12	9	7	11	12	9	9	14	8	14	14	11	9	6	10	15	9	14	11	11	10	15	11	11	12	8	3	8	7	11	7	9	9	8	12	6	8	9	9	12	4	11	7	7	11	16	12	8	5	8	7	9	10	8	14	12	7	10	15	14	7	5	14	9	9	9	12	18	5	14	9	14
