loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	8	14	18	8	9	9	17	6	8	9	14	9	9	10	6	15	11	5	3	9	11	13	13	13	15	8	11	12	12	6	15	7	12	6	8	5	12	10	16	10	13	6	14	13	7	7	10	15	11	8	9	11	11	11	10	6	8	10	8	9	10	4	8	8	18	7	9	10	9	12	15	5	11	10	11	9	9	4	13	9	12	3	8	10	9	6	9	12	22	13	17	13	5	11	10	9	10	8	15	9
ind2	6	8	11	8	8	10	11	9	14	7	10	9	8	10	17	9	16	11	7	8	8	8	14	9	6	10	7	10	7	10	12	10	11	6	8	13	10	11	13	8	8	7	5	7	10	7	15	11	11	6	14	14	11	10	12	13	13	5	12	6	6	10	17	4	9	7	10	15	10	10	18	13	5	8	7	15	7	12	12	9	8	10	8	9	7	11	8	12	6	9	2	6	11	13	11	14	16	5	12	15
ind3	5	7	8	10	9	13	8	10	14	9	6	5	8	8	10	12	4	8	16	8	10	6	12	11	8	12	7	7	10	8	14	11	11	14	10	8	7	11	8	17	9	8	10	14	14	7	2	10	17	9	9	14	22	13	8	5	9	6	7	11	10	13	14	9	15	11	7	5	9	13	6	8	9	11	13	13	6	8	15	10	6	12	7	6	7	10	7	9	15	6	9	13	8	8	7	14	12	7	9	8
ind4	13	10	7	12	14	20	9	7	8	9	11	12	4	10	9	6	11	16	12	11	9	13	10	7	6	11	13	12	8	9	6	4	12	4	13	7	17	9	8	12	11	13	8	11	10	10	9	11	8	8	10	7	8	8	10	8	13	12	11	10	8	15	7	14	13	14	9	13	6	8	12	11	9	10	13	11	11	10	14	12	10	9	11	13	4	12	7	8	7	17	12	8	10	11	9	4	11	5	11	7
ind5	7	11	9	11	5	11	16	9	12	9	9	7	12	7	10	10	7	6	8	14	16	5	9	12	7	13	14	14	8	5	13	7	10	12	8	11	8	9	9	13	11	15	11	10	10	11	13	12	13	9	10	4	8	11	17	15	8	6	9	9	10	12	13	9	7	12	8	13	9	10	6	12	14	13	6	7	14	14	10	9	11	14	10	12	9	11	9	7	10	10	9	12	9	8	13	11	12	17	9	8
ind6	11	6	11	7	9	12	13	8	13	5	16	13	11	12	6	14	13	3	11	11	7	12	11	6	8	3	8	10	12	11	7	10	9	13	8	10	10	10	12	13	7	7	6	9	8	6	12	11	14	6	8	11	10	6	10	10	15	11	10	16	6	10	9	10	11	9	8	11	6	6	8	7	12	7	14	7	8	14	12	11	5	9	9	11	10	11	7	5	6	7	11	7	19	11	15	7	11	8	11	10
ind7	14	11	12	8	8	15	10	15	12	11	12	11	13	9	12	7	7	8	19	17	10	9	8	11	14	8	10	7	3	11	12	11	11	12	10	10	14	7	8	12	10	9	8	7	7	7	9	7	9	11	10	7	6	5	6	11	10	11	11	7	9	15	8	7	12	11	11	10	10	11	6	10	11	12	14	9	7	12	10	7	12	13	11	9	9	11	7	18	9	15	15	7	12	9	8	8	16	10	9	7
ind8	13	10	6	8	5	13	10	6	10	12	13	7	6	14	13	13	11	5	4	5	11	12	3	10	15	3	12	8	11	9	13	8	11	6	13	14	10	11	6	11	10	7	10	11	12	11	13	8	13	4	16	10	15	11	11	7	11	13	11	4	10	10	11	9	14	6	9	6	9	9	13	14	11	9	9	12	10	8	8	7	12	13	10	4	14	9	12	11	13	10	8	11	16	8	12	5	6	6	11	9
ind9	9	10	8	13	5	11	9	14	12	7	13	10	8	11	11	11	18	11	15	11	4	7	12	9	18	5	11	9	9	9	7	5	10	10	7	7	10	5	10	14	11	4	12	9	8	15	12	15	5	11	8	9	15	7	11	6	7	4	18	8	11	3	8	9	18	13	12	7	13	12	5	13	14	5	6	18	10	10	6	7	8	8	18	7	11	11	14	13	9	7	10	11	6	8	6	17	6	13	5	10
ind10	8	8	6	15	16	8	9	14	10	10	13	9	9	15	11	11	10	8	6	8	6	17	5	9	13	11	8	7	14	5	10	11	12	7	11	15	8	12	8	11	15	4	10	11	11	11	9	6	6	15	9	12	8	10	10	15	12	9	8	9	11	9	12	9	9	4	9	9	17	7	8	12	12	4	7	8	8	16	13	7	15	14	7	11	11	11	8	17	11	12	8	14	10	11	6	11	6	10	12	9
ind11	12	9	11	9	12	8	13	8	7	6	10	10	14	12	9	8	6	15	8	10	9	9	13	14	14	18	7	7	9	8	8	12	16	6	8	15	19	7	9	10	7	10	14	14	9	7	10	11	9	11	9	8	13	5	7	12	10	5	8	9	6	12	8	11	7	8	7	11	8	12	17	8	18	9	5	14	4	9	5	13	12	14	20	9	10	10	10	14	5	8	12	13	11	18	6	9	15	8	10	7
ind12	12	12	9	13	11	10	16	7	6	13	14	11	8	8	7	13	10	9	12	7	10	9	10	7	13	14	11	12	8	7	10	13	12	10	11	12	12	10	8	16	9	16	13	10	8	8	8	8	8	10	9	6	8	13	9	10	13	10	6	14	7	10	7	14	8	8	9	6	9	6	16	12	5	10	11	10	10	11	8	10	10	11	9	14	8	14	10	9	12	6	8	15	10	7	10	11	16	13	15	6
ind13	11	7	9	8	6	10	14	11	13	11	7	12	14	10	8	8	7	12	12	11	6	18	10	11	11	9	15	8	12	7	14	10	11	13	21	12	15	13	10	10	11	10	10	12	13	10	11	11	12	12	7	7	9	8	8	6	16	12	8	7	10	12	14	6	4	8	10	11	11	17	10	12	10	13	6	9	10	8	10	16	9	11	4	12	9	17	17	7	6	8	13	14	16	16	7	19	9	16	4	6
ind14	8	9	13	7	11	10	4	17	14	8	10	14	15	8	11	8	6	13	13	12	11	7	16	8	11	13	8	15	11	11	6	6	11	8	12	7	9	13	15	5	14	14	9	16	7	8	7	9	9	12	5	10	8	11	13	15	12	9	12	13	12	8	9	9	15	10	11	9	8	9	14	14	12	10	11	9	10	10	7	13	10	12	11	7	8	16	11	11	17	13	7	10	7	8	14	11	8	8	8	8
ind15	6	15	10	8	12	12	11	7	12	17	9	7	9	6	11	4	8	8	12	11	18	7	11	6	7	5	13	17	9	14	8	9	12	13	9	10	12	5	9	7	9	17	14	10	13	6	10	3	7	16	10	5	12	8	10	12	19	14	12	12	11	5	7	11	9	4	6	8	7	10	13	6	13	10	14	11	6	9	5	10	11	12	7	15	6	17	10	21	4	16	10	10	11	7	7	10	14	10	2	12
ind16	8	10	8	8	15	10	14	6	9	7	6	12	13	9	13	5	8	12	6	10	8	12	6	13	11	8	9	10	12	10	11	6	13	12	16	13	12	17	7	11	9	17	7	14	8	12	14	11	10	17	7	5	15	12	11	10	11	10	6	14	3	7	4	12	11	7	11	9	9	9	9	9	12	10	7	10	7	16	10	14	10	14	10	12	13	8	10	11	10	10	9	12	5	12	5	10	9	10	14	10
ind17	12	12	12	6	9	10	5	10	16	18	16	14	7	10	11	7	13	9	6	11	4	6	14	12	14	12	10	14	6	4	11	9	11	14	8	11	10	5	13	7	9	10	10	9	14	9	9	9	7	7	9	7	8	11	11	14	5	11	12	10	6	8	10	12	9	12	7	14	13	13	6	13	7	10	11	16	10	10	15	9	8	7	14	7	3	7	11	10	10	11	6	15	13	4	12	9	11	14	12	11
ind18	8	10	9	14	10	9	5	4	10	7	7	10	9	8	9	12	14	9	6	12	10	13	5	8	4	6	11	9	4	10	11	9	6	7	9	4	10	11	11	10	9	16	8	9	4	11	13	16	13	11	10	8	15	8	4	12	6	10	12	14	7	9	14	9	11	10	6	13	8	8	10	13	8	10	13	9	9	9	9	10	6	8	12	10	9	9	5	12	7	12	11	11	15	4	10	11	13	8	6	4
ind19	9	8	11	10	9	13	10	11	11	13	11	8	6	7	10	7	9	8	17	11	13	9	16	11	15	10	6	14	8	12	13	5	8	11	11	11	9	13	11	9	12	13	7	13	8	11	13	11	8	8	11	8	13	10	10	15	12	17	10	10	10	8	8	8	9	13	9	9	13	3	9	13	10	8	9	14	8	14	8	9	10	9	20	15	10	8	7	12	15	10	14	9	8	11	13	7	14	10	11	7
ind20	12	9	6	11	9	8	12	7	9	8	15	4	11	10	6	13	12	12	10	9	10	11	11	11	8	11	9	11	11	13	15	5	13	8	9	5	7	11	13	18	10	6	5	6	11	8	3	11	12	11	15	16	10	4	11	14	7	11	6	13	9	9	18	6	7	11	6	14	10	8	11	7	15	7	18	8	10	6	8	12	7	8	8	9	7	8	10	10	9	10	13	16	8	9	11	13	11	22	14	14
ind21	15	11	17	10	7	7	10	8	14	11	8	9	8	7	12	7	7	13	9	13	7	13	9	10	9	9	8	26	8	13	7	11	12	13	14	9	14	7	14	8	9	7	10	4	9	10	10	9	7	12	10	7	11	9	7	5	12	9	9	15	10	9	16	12	8	15	9	11	9	10	13	12	11	15	10	13	16	9	9	13	12	4	12	10	12	15	9	10	8	10	8	7	8	11	14	11	7	14	12	7
ind22	11	12	15	5	7	11	14	14	8	11	11	6	7	7	15	12	16	9	10	10	8	15	13	9	8	10	8	8	9	16	11	4	11	8	10	12	7	12	9	8	9	4	8	9	6	8	7	6	8	5	8	6	20	10	14	9	12	10	8	13	9	9	9	11	16	13	17	3	9	7	7	6	9	6	11	15	10	10	5	14	5	16	16	11	15	11	8	13	11	9	10	16	8	14	6	7	9	7	13	14
ind23	9	12	9	9	11	12	10	9	10	12	9	11	12	7	9	7	10	15	16	8	6	13	13	12	6	10	13	13	16	10	10	12	15	11	9	15	8	7	12	9	16	7	10	11	11	11	14	13	12	7	7	8	12	9	7	13	14	12	11	11	7	14	12	10	13	11	14	14	10	10	12	8	7	9	11	4	7	17	8	7	9	8	12	8	5	5	8	7	12	7	9	13	14	9	7	4	2	6	14	9
ind24	10	8	10	8	7	10	9	9	14	7	10	11	9	14	8	6	11	13	11	11	10	16	14	9	7	9	8	11	9	9	13	7	9	8	9	10	6	6	9	12	11	10	9	6	8	15	8	13	12	10	7	10	7	7	7	9	8	7	7	12	9	11	6	6	9	11	6	11	9	13	13	5	8	8	11	10	8	15	9	10	7	11	8	10	12	6	9	9	4	12	18	6	9	11	12	18	10	11	5	10
ind25	6	12	12	6	8	11	7	10	9	12	10	13	9	14	10	7	10	13	5	8	4	15	10	11	9	10	12	9	8	8	9	7	8	9	5	10	13	9	6	6	10	9	9	12	14	8	11	12	11	9	11	11	11	12	10	11	10	11	6	7	12	10	14	8	7	8	12	6	6	9	9	9	7	12	6	10	17	11	13	10	12	11	11	13	10	13	12	16	7	9	9	10	7	5	7	11	9	7	12	10
ind26	4	8	22	11	8	16	7	8	9	9	8	11	14	7	11	17	14	10	18	8	10	10	6	10	12	10	10	14	11	10	10	11	8	11	9	12	8	10	7	12	10	9	13	15	13	14	8	14	15	5	12	7	12	6	11	8	9	13	8	14	8	8	10	7	12	12	9	7	9	9	12	5	11	14	7	9	9	13	12	8	8	8	10	15	11	6	7	15	13	6	15	8	6	13	16	10	17	13	6	8
ind27	8	14	4	12	6	5	12	11	12	15	12	13	6	14	7	13	8	7	11	7	16	12	9	10	10	4	9	6	11	9	2	13	8	5	11	7	6	10	13	13	11	11	9	6	11	9	6	10	9	11	12	9	11	4	11	7	10	10	8	11	6	12	8	7	7	12	10	10	15	9	6	15	8	10	10	17	10	20	12	8	10	5	8	6	8	10	12	7	12	7	5	7	14	7	9	13	13	11	8	9
ind28	13	9	12	10	10	10	8	5	15	9	10	8	7	6	6	11	10	7	9	13	10	11	8	12	6	8	12	9	7	17	9	12	11	8	7	6	8	4	10	6	6	10	15	12	15	18	9	8	11	10	5	6	9	10	10	17	11	14	18	5	9	7	8	8	9	8	15	8	9	9	18	6	7	11	9	4	10	12	12	11	13	7	7	13	12	11	8	9	11	12	5	8	9	8	7	10	11	8	14	10
ind29	7	10	5	12	8	9	9	10	13	8	17	9	4	8	12	10	12	5	9	5	8	10	12	6	10	7	6	11	9	12	8	19	10	10	9	10	14	12	13	10	10	7	13	8	8	6	8	10	11	14	6	10	11	11	7	13	12	12	9	7	10	10	8	10	9	10	8	11	10	8	6	9	10	11	11	5	10	9	9	16	14	11	13	8	6	9	10	8	9	17	13	7	11	6	14	12	5	14	10	10
ind30	9	9	11	8	13	15	13	9	5	11	10	11	9	10	7	6	5	6	14	12	8	6	8	11	9	8	5	7	14	8	14	10	12	7	10	5	15	6	11	12	16	8	10	10	9	7	10	10	7	18	7	9	8	7	11	7	11	19	6	8	14	13	16	8	11	11	13	11	9	13	16	16	9	11	9	8	17	11	6	11	6	9	11	15	14	13	7	8	11	6	10	10	3	9	12	14	7	9	10	11
