loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	49	57	46	56	37	38	47	43	56	49	58	52	54	42	53	54	49	49	45	55	49	47	50	46	53	47	41	44	57	48	50	46	45	47	46	51	45	46	37	53	51	63	45	41	44	58	59	53	53	52	52	58	55	44	37	46	45	54	52	43	35	50	56	58	42	54	56	61	49	51	65	37	57	51	61	51	50	51	54	57	47	48	46	44	54	41	45	41	47	62	64	66	44	51	63	59	44	53	48	57
ind2	62	50	45	44	48	45	38	61	61	48	42	49	47	38	57	45	49	57	54	49	49	48	45	39	40	50	47	56	62	48	48	50	55	53	45	39	49	49	54	57	41	47	64	48	48	50	45	48	45	48	59	37	47	66	53	51	37	62	54	44	51	44	43	60	54	38	39	55	49	40	54	42	41	61	51	54	49	47	51	61	51	42	44	42	47	38	46	53	52	47	50	65	45	36	50	55	58	45	48	49
ind3	54	46	55	56	54	48	53	56	58	48	35	44	51	50	45	52	54	36	46	44	40	51	53	58	46	62	52	47	53	43	44	57	48	55	53	50	43	56	44	59	61	49	58	49	51	58	34	52	52	60	45	50	49	47	47	50	49	56	47	62	61	52	57	48	55	38	44	58	60	45	48	46	49	52	61	49	49	46	62	65	54	44	57	59	40	46	39	46	61	49	52	42	62	52	68	55	50	54	54	44
ind4	48	53	39	42	54	66	45	52	46	54	47	47	55	52	50	52	55	60	53	36	48	47	49	41	49	49	53	50	55	46	53	51	46	63	50	47	54	49	54	40	49	43	38	46	57	50	47	46	66	41	41	63	59	54	61	51	39	44	54	60	43	53	42	49	50	56	60	59	55	52	47	56	42	52	49	59	45	47	50	48	47	50	47	54	44	47	48	49	45	57	50	38	46	51	42	57	54	43	50	51
ind5	46	54	49	51	47	43	59	46	51	37	47	63	56	55	30	42	56	57	53	53	49	58	53	45	42	35	45	58	43	38	46	56	45	62	53	51	39	44	49	41	50	57	43	41	46	54	39	50	44	51	52	64	59	51	55	54	55	42	43	45	41	53	55	53	52	52	46	63	36	55	58	49	44	45	49	53	64	61	45	48	51	46	62	54	46	55	57	56	59	53	47	43	52	59	33	51	44	37	57	72
ind6	48	51	46	58	53	56	42	54	59	56	44	56	58	56	45	48	55	55	43	47	53	45	58	49	46	49	35	50	50	59	58	35	41	61	57	61	48	58	43	44	38	62	52	59	56	52	50	45	55	61	71	55	43	48	58	64	52	44	61	49	46	56	38	50	51	66	39	50	45	38	54	45	56	51	59	45	47	67	50	54	45	53	51	49	50	71	68	57	52	37	53	33	61	58	54	56	41	53	50	45
ind7	53	53	50	49	68	36	51	81	54	49	48	42	43	54	49	46	52	55	52	71	50	36	41	47	56	64	51	55	54	54	44	42	41	46	58	54	52	55	60	50	53	48	52	57	50	54	39	35	56	45	53	44	52	42	53	54	48	51	53	38	55	55	45	51	41	49	37	66	49	61	59	40	50	44	30	49	51	45	66	44	56	59	54	45	53	44	58	39	46	60	58	41	43	62	46	57	62	56	47	51
ind8	42	47	51	54	57	47	60	37	54	55	50	51	48	42	57	47	54	53	46	65	39	56	55	47	42	50	57	51	34	42	59	62	54	57	45	44	51	37	48	47	57	53	49	48	39	50	55	43	49	40	49	61	47	36	56	54	46	58	35	55	55	53	42	53	60	54	47	50	52	57	58	56	61	51	61	45	42	48	54	41	53	52	50	35	62	67	64	54	40	77	59	45	52	58	52	57	45	35	39	38
ind9	53	54	47	55	46	45	59	52	37	48	47	38	36	56	51	45	52	61	50	50	46	50	47	57	50	41	40	48	71	51	51	61	38	62	55	47	41	53	46	57	46	48	54	47	60	52	34	52	36	30	59	47	47	49	43	56	47	49	49	58	39	44	43	53	46	50	47	50	52	44	41	36	55	41	55	50	54	48	64	39	59	42	48	52	45	51	42	59	37	48	47	50	64	42	54	59	61	44	41	57
ind10	45	44	45	52	56	72	39	53	54	51	57	49	45	49	49	45	55	40	42	56	49	48	45	36	64	58	45	49	48	42	61	63	49	56	61	44	39	57	48	46	55	47	44	47	34	60	38	48	53	46	61	51	38	41	61	50	41	50	46	50	43	45	50	56	36	46	43	52	54	59	41	33	41	57	48	65	36	61	50	52	49	51	46	69	43	61	53	39	37	48	51	47	49	54	74	52	68	54	53	51
