loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	2	2	1	8	0	2	7	6	2	4	5	1	3	0	3	6	3	2	2	5	4	4	2	7	1	5	3	10	4	6	3	11	0	0	3	1	2	6	9	7	6	6	4	0	7	1	1	1	2	3	9	7	1	9	4	3	1	5	13	4	5	3	5	3	3	5	0	2	2	1	3	2	3	1	0	2	4	4	4	3	2	1	1	7	1	1	8	2	4	1	7	8	3	12	6	3	2	1	3	2
ind2	1	5	0	9	2	7	5	4	5	5	0	5	1	9	3	9	7	1	1	5	3	3	8	5	0	4	2	1	9	2	2	4	3	3	4	5	3	0	6	4	3	0	8	12	4	1	9	2	4	2	2	5	8	0	7	3	3	2	4	0	4	5	4	5	5	3	1	5	1	1	2	1	5	2	4	9	4	6	4	5	3	8	4	8	5	4	0	4	3	1	4	8	8	0	6	1	5	2	11	2
ind3	5	4	11	1	3	6	3	4	8	1	0	3	1	7	6	0	4	1	1	0	3	3	2	0	3	1	4	3	3	2	8	4	2	5	7	2	2	2	6	4	8	6	2	4	7	4	7	5	5	6	4	6	3	7	2	6	6	6	6	5	3	6	5	3	4	1	7	5	1	10	0	11	3	2	2	3	0	9	6	2	4	3	0	3	1	2	1	5	1	3	1	2	6	4	8	4	5	4	13	4
ind4	1	5	5	8	1	7	0	4	8	1	5	1	3	3	1	8	2	4	7	2	4	2	3	2	7	6	1	4	6	4	6	5	3	4	7	4	2	5	7	9	1	3	4	1	6	6	5	12	0	3	7	6	6	2	3	6	2	8	2	2	6	0	11	6	4	2	4	1	2	3	1	8	7	5	5	3	8	2	6	6	5	7	3	2	1	6	10	4	4	1	3	4	3	5	4	2	0	5	0	5
ind5	2	5	7	8	5	6	1	6	0	1	1	0	4	10	1	1	0	6	3	2	7	5	3	12	3	1	3	1	2	4	5	4	2	6	5	4	2	2	0	4	0	0	8	2	6	2	3	1	3	0	6	7	6	17	7	8	2	0	2	2	0	2	2	7	2	3	3	2	2	3	6	7	6	2	6	6	3	4	4	7	2	4	3	9	1	1	4	6	5	11	8	5	7	4	0	7	5	1	5	1
ind6	5	2	7	5	8	3	6	0	3	3	3	7	2	4	7	8	1	4	2	0	6	1	3	1	6	6	8	5	1	4	14	8	1	3	2	5	6	3	7	3	4	4	1	5	9	4	5	1	3	4	6	5	6	6	12	4	3	4	4	8	6	4	5	4	9	2	8	11	1	5	3	5	12	1	2	1	0	1	3	2	6	4	9	1	3	0	8	4	8	5	5	4	4	1	4	2	1	9	6	1
ind7	2	1	6	5	5	2	6	7	4	4	2	4	7	2	2	1	4	1	7	4	6	3	0	5	0	4	2	3	3	1	1	1	4	6	1	5	2	2	6	6	3	4	6	4	5	4	2	2	2	1	6	3	6	1	5	3	6	8	3	1	4	2	1	2	1	3	2	4	6	5	6	0	4	1	10	3	5	10	7	6	8	4	11	3	8	6	0	2	6	3	4	3	1	4	8	2	0	2	2	2
ind8	9	13	7	5	10	7	3	5	2	3	4	9	2	2	4	3	6	3	1	3	11	1	5	2	1	3	3	2	3	3	7	4	8	3	4	6	1	6	5	3	12	7	4	5	4	6	1	4	8	6	2	11	1	0	3	4	11	3	1	2	5	2	4	0	0	8	5	8	1	4	5	5	5	4	3	2	7	3	2	1	1	5	4	8	6	4	0	5	3	5	3	0	2	6	7	4	4	8	2	6
ind9	3	2	5	7	1	4	12	6	8	8	1	8	4	2	2	4	1	2	0	5	2	5	6	6	4	2	7	12	4	1	6	5	4	6	3	9	1	3	6	6	1	6	4	4	3	12	2	7	1	2	0	2	5	6	7	4	4	7	3	2	6	1	0	5	2	6	4	10	4	15	7	8	0	3	2	3	7	3	3	5	1	3	2	5	5	2	8	2	0	7	5	1	7	2	2	7	2	8	6	0
ind10	6	4	10	1	3	3	2	8	2	4	1	2	0	2	2	6	3	3	8	1	2	2	2	2	5	5	7	3	4	1	1	3	0	2	4	2	3	1	7	9	4	0	2	3	0	2	5	2	2	9	6	6	8	4	4	3	2	2	3	4	2	0	2	5	7	1	3	5	6	4	1	1	5	3	6	4	2	1	0	5	0	2	2	11	4	3	2	7	3	2	3	5	5	3	3	0	5	2	5	0
