loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	0	2	1	0	1	1	1	2	2	4	0	0	0	0	4	2	0	2	3	0	0	0	1	3	0	0	1	0	1	5	1	25	0	3	1	2	1	0	1	1	1	13	2	1	1	0	1	2	1	0	0	1	1	4	1	2	1	0	1	2	0	2	2	1	0	0	0	1	3	3	0	1	1	1	2	1	1	1	3	2	0	1	1	0	2	0	1	0	2	0	0	0	2	17	0	1	0	2	1	1
ind2	0	1	12	0	1	0	12	0	1	0	0	1	2	1	15	0	0	20	2	0	0	0	0	1	1	0	2	0	0	1	2	1	1	1	2	1	2	1	0	0	10	1	0	1	1	1	2	2	0	6	1	0	1	0	2	1	4	0	2	2	2	11	1	0	3	2	1	2	0	2	2	2	1	0	3	1	0	0	3	0	0	0	1	2	0	3	2	0	1	1	0	1	3	2	0	0	3	1	0	3
ind3	0	0	17	0	0	1	0	0	3	1	1	0	0	1	0	1	1	5	0	11	2	11	0	2	0	0	0	1	0	9	0	2	1	0	1	0	0	1	1	0	0	2	5	2	0	2	1	1	2	14	1	2	1	1	3	0	0	2	1	1	1	0	1	2	1	0	2	0	0	0	4	3	0	3	17	1	0	1	1	1	1	3	0	0	2	3	1	1	3	1	14	0	3	0	1	0	1	0	0	2
ind4	1	1	0	1	1	3	3	0	0	2	0	2	2	3	2	12	0	3	0	0	1	0	1	0	2	0	0	0	1	1	2	1	0	1	1	1	2	1	1	2	1	2	2	0	1	4	0	1	0	3	0	2	0	1	1	2	1	0	0	1	1	2	4	1	2	1	0	2	0	1	15	1	2	2	0	0	2	1	1	1	0	0	1	2	6	8	2	0	0	0	0	3	17	2	16	2	31	0	0	3
ind5	0	0	1	0	1	1	0	0	2	3	0	15	1	0	0	3	0	1	1	3	1	1	0	1	0	2	1	1	0	0	1	2	0	1	1	0	2	0	1	0	2	0	2	2	2	0	2	12	1	2	1	1	1	0	1	0	1	0	0	1	1	1	2	1	12	2	1	1	0	1	0	2	0	1	2	0	0	1	0	2	2	3	2	2	11	9	1	1	1	0	1	1	16	1	0	1	0	13	1	9
ind6	12	2	0	1	0	1	0	0	0	1	0	0	2	1	0	2	1	11	0	0	3	0	1	0	0	1	1	9	16	1	1	3	1	0	1	1	1	1	2	0	1	4	1	1	0	1	1	1	1	2	1	1	2	0	2	13	0	12	2	0	1	0	1	1	1	0	1	1	1	10	3	0	2	1	0	1	2	4	2	0	1	16	3	1	2	1	2	1	0	0	1	0	2	0	2	2	3	1	1	2
ind7	0	1	15	8	0	0	1	1	1	1	4	0	1	2	3	0	0	2	0	0	0	1	4	2	2	2	1	0	0	0	1	0	0	0	1	1	2	0	1	1	0	0	1	9	3	1	1	2	0	1	1	4	1	2	2	1	0	0	2	4	1	0	1	0	1	0	1	0	1	1	1	3	0	1	2	1	0	0	2	1	1	2	0	1	2	0	1	3	2	1	0	1	12	0	0	3	0	3	10	2
ind8	0	0	2	2	1	0	1	1	2	2	1	13	2	0	1	2	2	1	0	1	0	2	0	0	1	1	0	1	0	0	12	2	0	1	2	2	1	0	12	2	2	0	1	0	2	1	3	1	1	0	1	2	3	0	0	11	1	0	2	2	10	0	2	0	4	2	1	2	2	1	0	0	0	0	0	0	18	2	6	0	14	2	2	1	3	0	0	3	6	2	2	0	1	12	0	1	0	2	1	1
ind9	1	0	0	12	2	1	1	1	0	2	1	2	3	1	1	1	1	0	2	1	1	0	0	0	0	1	1	0	2	1	2	2	3	0	2	2	2	1	1	1	0	2	2	1	0	1	1	1	12	0	0	13	1	1	1	2	0	3	0	19	1	1	1	0	1	2	1	1	3	1	1	0	1	1	17	2	0	9	2	3	1	1	4	2	0	1	0	1	0	1	2	2	1	0	2	1	1	1	1	0
ind10	0	0	12	2	1	1	1	0	1	0	1	2	1	2	1	3	1	1	1	1	0	0	2	1	1	0	2	0	0	1	1	2	1	1	8	17	1	1	12	2	1	1	1	0	1	21	1	0	0	0	1	1	1	1	2	0	1	2	1	0	1	3	2	1	1	0	3	0	1	1	0	0	1	14	1	2	1	0	1	0	0	1	1	0	1	1	2	1	0	2	1	0	1	1	1	0	2	1	18	1
