loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	0	0	2	0	14	9	0	1	0	13	0	1	0	0	0	0	1	0	1	0	11	0	27	1	1	1	1	2	0	0	11	10	0	14	12	0	0	0	0	1	0	0	0	0	0	2	12	17	0	0	14	13	1	14	16	9	11	2	0	0	1	13	10	0	0	0	11	1	0	0	18	0	0	0	0	1	1	2	3	0	0	0	13	1	0	0	0	0	0	0	17	2	0	13	2	10	0	1	1	0
ind2	13	0	0	16	1	0	0	0	12	19	0	8	1	0	16	0	1	0	0	0	0	1	2	1	1	12	0	0	9	2	0	0	1	1	0	0	0	0	11	1	0	31	0	1	17	0	1	0	1	0	0	0	3	0	0	0	12	1	0	1	0	1	0	0	9	1	0	13	29	2	12	1	1	0	0	2	0	1	0	7	14	8	0	0	0	2	0	0	0	0	0	12	0	2	1	1	2	1	1	1
ind3	0	1	11	2	0	0	14	0	1	0	1	1	0	0	0	15	3	1	0	1	0	1	1	0	1	0	1	0	1	0	3	0	0	1	0	0	0	0	0	0	0	7	0	0	0	18	2	0	0	13	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	13	1	0	0	0	0	0	16	0	0	11	0	0	1	0	1	2
ind4	14	0	2	0	0	1	3	9	0	8	7	16	32	0	11	0	0	1	8	0	1	1	0	2	14	0	1	1	0	0	0	0	2	17	0	0	0	1	0	0	0	0	0	3	0	0	11	2	1	13	15	28	9	0	0	1	9	1	1	1	0	14	1	3	1	0	0	13	1	21	0	0	0	0	1	1	0	0	0	1	1	12	2	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0
ind5	0	0	1	3	0	0	17	1	1	7	22	2	0	2	1	13	0	1	0	1	0	0	12	2	0	0	13	11	0	0	0	0	0	7	1	0	1	0	1	0	0	15	0	0	14	0	0	1	1	0	10	0	0	12	0	1	1	1	15	9	0	0	13	7	1	3	1	1	0	1	0	0	0	10	0	0	0	1	2	23	1	0	0	0	0	0	0	1	0	14	0	2	0	12	14	0	0	11	0	1
ind6	2	1	1	0	12	16	1	0	0	0	0	7	0	16	0	14	12	12	1	0	1	0	0	2	0	2	12	1	23	0	0	0	20	15	0	0	0	13	2	0	1	0	0	0	26	1	12	13	16	12	2	1	1	18	0	3	0	1	16	0	0	19	0	31	2	0	0	0	0	0	9	0	0	1	3	0	0	17	0	1	0	1	0	12	11	0	11	0	1	0	10	12	1	1	1	0	1	13	0	8
ind7	0	1	0	1	0	16	0	0	0	17	1	0	0	0	1	1	2	0	1	0	0	2	0	11	14	1	0	0	0	0	17	0	17	11	0	1	0	12	0	0	13	0	0	14	0	0	0	9	0	23	17	0	0	12	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	6	1	10	1	2	0	0	13	16	3	0	1	13	0	1	0	0	0	12	0	13	0	0	10	0	1	1	0	12	0
ind8	0	2	1	0	17	2	1	2	1	18	18	0	0	1	1	0	0	1	13	0	17	18	11	0	1	2	1	1	3	1	0	0	0	16	1	0	1	0	0	1	0	1	1	16	0	0	1	1	0	0	1	0	0	0	0	15	0	0	1	14	0	1	0	0	0	0	0	1	1	0	0	12	21	1	7	1	0	2	1	0	1	0	0	7	0	0	1	12	1	2	0	0	0	0	0	0	0	15	1	15
ind9	0	1	2	0	0	1	0	0	0	0	0	2	1	1	1	1	0	15	26	0	0	1	26	0	0	18	0	1	16	1	1	15	1	0	11	15	0	19	0	1	12	0	0	1	2	0	0	1	15	0	0	0	0	0	0	0	1	1	0	11	0	1	2	2	1	0	1	1	15	0	1	0	0	0	1	1	0	0	1	0	18	1	12	4	2	2	27	0	0	0	0	1	0	0	1	15	2	0	2	9
ind10	11	0	0	0	0	0	2	10	2	2	0	12	2	1	23	1	0	0	1	0	0	0	0	1	0	0	14	0	0	1	1	1	0	19	15	1	0	0	0	0	9	0	1	1	0	10	1	2	0	0	15	0	0	11	0	1	7	1	0	0	0	0	0	0	0	1	0	12	0	0	2	0	1	0	0	12	2	0	0	0	0	0	15	25	0	0	2	1	16	0	17	0	0	0	27	1	1	0	0	0
ind11	2	11	1	16	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	21	1	0	2	2	1	0	0	0	1	2	27	0	1	11	0	10	1	2	0	2	7	14	11	1	1	1	1	1	0	1	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	13	1	0	1	0	0	0	0	11	0	0	0	9	0	0	0	0	1	10	0	2	19	1	0	1	0	1	1	0	0
ind12	0	0	1	0	0	0	1	22	11	0	1	0	2	0	0	1	0	11	1	10	0	0	0	0	0	0	0	0	0	1	0	13	0	24	6	0	12	1	0	0	1	1	0	0	0	2	0	0	0	2	0	0	14	0	2	1	1	0	0	0	0	2	0	0	1	0	15	17	0	1	0	2	1	0	2	2	1	0	1	2	11	1	1	2	9	0	18	1	0	1	0	1	0	0	1	1	0	0	3	1
ind13	0	0	0	15	1	0	0	0	1	0	0	22	1	17	29	2	1	1	11	14	0	14	14	1	0	0	0	0	10	1	0	13	0	9	0	11	1	13	1	2	0	10	2	13	1	14	1	0	2	0	0	1	9	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	1	0	1	12	1	14	0	0	1	1	0	12	25	1	2	1	0	1	1	0	1	1	0
ind14	1	14	2	0	2	1	0	14	1	0	0	0	13	0	6	0	13	1	0	22	13	0	16	0	13	21	1	0	0	6	0	0	14	0	0	0	1	20	1	1	0	2	10	0	15	0	1	12	15	9	25	0	1	0	0	14	1	0	0	0	30	1	0	17	0	0	0	0	12	0	0	1	12	0	2	0	0	0	0	1	15	1	11	7	11	15	9	0	1	0	0	13	0	2	1	0	0	1	2	0
ind15	0	1	0	1	0	11	0	0	1	10	0	1	0	0	1	13	2	1	1	12	0	1	17	0	1	1	11	1	1	0	0	16	0	1	0	1	0	0	12	0	1	0	0	14	9	2	0	2	0	1	1	1	27	1	0	14	0	2	11	1	7	0	0	0	0	0	36	0	1	8	0	0	2	0	0	1	2	27	15	0	21	0	1	0	15	8	15	0	1	0	11	0	1	0	1	0	0	0	0	0
ind16	0	0	18	0	33	1	1	14	1	1	0	0	1	0	2	1	1	0	0	0	0	9	2	18	0	1	0	0	0	0	0	0	2	1	14	0	0	1	1	1	14	8	0	0	0	1	1	1	0	19	0	1	0	0	0	8	0	0	0	0	0	1	11	12	0	0	1	0	0	1	1	1	1	1	0	2	0	0	1	1	0	0	13	14	0	0	0	12	0	0	1	0	12	2	0	1	10	14	0	21
ind17	0	0	2	0	1	12	0	0	0	0	0	0	0	0	12	0	0	11	14	0	1	1	14	2	0	0	0	1	0	0	1	0	0	16	1	0	0	8	18	2	0	0	1	2	30	3	0	2	0	0	0	9	0	1	1	1	0	15	2	0	2	2	0	2	15	1	0	0	13	1	0	1	1	1	2	1	1	1	1	0	1	10	0	1	0	0	0	0	0	23	11	2	0	11	0	0	0	0	0	1
ind18	0	0	1	1	0	16	0	1	1	14	0	2	0	1	0	0	28	1	30	12	0	1	1	1	9	0	14	0	0	0	0	0	0	0	0	14	0	14	0	0	1	0	0	1	1	0	0	0	2	0	0	2	1	0	0	12	1	21	2	0	2	0	25	0	11	0	1	1	0	12	0	0	0	6	22	0	3	0	8	0	0	1	0	12	1	0	2	1	0	0	1	0	0	1	1	0	1	10	1	9
ind19	1	8	2	0	0	0	0	0	0	29	12	0	0	2	0	2	0	0	1	16	1	16	14	0	1	0	1	1	2	0	16	1	1	1	1	1	1	1	0	1	0	0	0	0	0	9	8	1	1	0	1	2	2	1	0	9	1	0	0	0	0	1	1	0	0	0	10	0	0	1	10	0	0	0	13	0	0	1	0	0	11	1	0	10	0	0	0	2	0	1	0	12	0	11	0	1	1	0	2	0
