loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	2	6	9	7	2	11	4	1	8	0	1	8	8	5	4	2	0	3	2	0	1	4	5	4	0	7	5	5	0	4	12	3	4	2	0	0	4	6	1	0	5	1	0	0	0	2	6	5	5	0	0	6	3	7	7	0	3	9	1	8	5	3	8	4	0	4	3	8	2	6	2	8	9	1	0	10	11	3	7	5	0	3	0	7	5	10	10	4	8	2	4	0	4	4	3	2	8	7	7	0
ind2	3	0	5	0	8	5	6	4	2	2	3	0	5	2	11	3	1	0	2	1	8	1	4	6	4	4	0	3	0	0	0	1	7	2	5	8	0	1	5	8	5	2	9	6	5	7	3	2	6	2	4	0	1	3	3	3	2	1	3	3	1	3	5	1	9	4	5	5	6	3	4	5	0	4	6	0	1	1	8	0	3	6	5	2	8	3	7	0	1	0	6	4	10	6	3	5	8	1	0	1
ind3	3	8	3	10	13	6	10	5	4	7	2	4	5	5	7	2	0	0	0	3	5	1	5	3	2	4	4	9	4	2	5	3	8	0	0	3	0	3	4	0	8	6	11	0	4	3	8	2	1	3	2	3	3	4	4	4	4	0	4	1	5	1	4	1	0	5	5	5	4	1	1	2	1	2	2	5	4	4	4	11	3	2	1	6	11	1	6	1	3	4	0	2	3	2	4	4	0	0	3	2
ind4	2	10	6	13	5	3	2	0	2	3	10	9	1	3	1	2	0	9	9	4	3	4	3	5	1	3	4	2	8	6	5	0	3	3	7	6	9	2	5	5	3	2	4	4	4	3	0	0	4	2	5	5	0	2	4	8	7	1	9	4	5	6	5	5	0	6	3	1	6	3	3	2	0	3	0	0	2	6	6	5	9	0	13	0	3	6	4	1	2	3	4	0	5	6	3	3	7	3	0	6
ind5	6	4	6	0	2	6	4	6	1	5	5	6	6	9	1	2	5	6	4	4	3	3	5	0	0	3	2	2	4	5	4	4	5	2	4	0	10	2	4	4	11	1	6	1	5	2	0	3	3	5	8	2	4	5	7	0	3	5	6	7	3	0	5	6	8	2	3	4	5	6	0	0	2	3	3	1	4	0	3	3	5	1	0	0	0	4	12	9	9	0	3	6	1	11	3	8	5	7	9	1
ind6	9	6	12	4	8	4	5	4	0	6	6	2	4	3	7	4	3	3	4	4	3	3	6	5	2	2	6	2	1	3	5	3	5	10	1	0	3	0	8	5	5	10	12	0	0	1	6	3	0	3	2	8	2	10	2	5	2	3	2	3	4	3	0	3	4	5	4	8	6	0	5	2	4	2	2	2	0	5	7	0	0	8	4	3	0	8	7	3	0	0	3	2	6	4	3	6	4	3	2	3
ind7	0	6	8	2	1	9	8	2	6	0	12	3	0	3	0	1	7	7	2	5	2	3	10	2	0	2	6	0	7	1	3	1	4	11	4	0	6	4	4	4	1	4	3	6	4	3	5	1	2	3	13	0	9	1	8	1	0	0	6	7	1	12	7	4	6	3	3	6	6	6	3	5	1	7	7	0	6	1	1	4	0	2	0	4	10	8	4	10	7	9	1	3	3	8	10	5	3	1	5	5
ind8	2	7	5	0	2	0	8	2	8	0	0	13	5	4	0	5	2	5	9	4	0	7	2	0	6	4	4	7	3	3	4	0	1	4	1	5	7	10	0	4	4	5	3	7	0	0	1	4	3	5	2	7	3	5	4	5	7	6	0	6	3	2	2	1	4	5	2	0	3	3	0	3	6	1	2	2	0	0	11	6	0	4	1	3	2	6	11	2	0	8	3	2	7	5	2	1	3	0	0	9
ind9	0	4	0	7	0	0	7	7	6	1	2	6	4	6	1	4	6	1	0	0	4	5	5	3	2	6	0	0	1	0	7	1	4	5	9	9	0	4	4	8	9	5	2	0	2	8	5	6	3	9	6	0	3	2	5	1	4	2	5	4	4	3	8	8	9	2	5	13	4	2	4	4	7	0	7	5	3	0	8	3	2	3	5	6	6	6	0	5	1	2	3	7	11	5	0	4	3	3	5	4
ind10	12	0	0	3	0	3	0	3	9	3	3	11	4	2	1	6	3	2	4	2	2	0	6	0	0	0	1	1	1	11	5	7	5	4	13	1	1	3	10	0	3	1	7	0	4	0	2	7	5	1	2	4	6	0	8	5	7	4	4	0	0	6	6	2	5	4	5	8	5	6	5	12	9	1	5	0	4	6	7	6	0	0	5	0	5	6	4	5	3	8	6	5	2	5	4	2	5	0	0	4
