loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	50	43	48	48	65	58	42	58	50	49	57	33	52	46	45	61	47	47	48	47	47	50	51	59	59	46	59	46	63	45	49	46	54	40	57	45	50	58	43	52	60	62	49	50	39	47	39	57	63	48	47	49	58	48	60	54	39	49	50	48	47	60	48	40	57	57	56	58	51	56	55	42	50	56	52	54	45	57	45	65	38	44	51	39	44	47	47	49	53	53	55	53	39	54	42	52	55	54	48	41
ind2	46	55	47	53	57	63	39	57	39	51	52	39	45	50	51	47	47	59	43	48	64	52	48	54	57	54	51	47	47	53	48	38	45	48	37	49	48	52	51	44	44	47	51	56	49	52	54	60	52	54	43	49	52	38	37	55	51	53	41	51	47	48	49	52	50	57	56	63	52	44	50	55	45	53	44	62	53	52	51	43	50	58	46	59	55	47	42	55	39	51	49	50	46	51	52	58	57	62	44	51
ind3	52	61	59	36	56	40	60	56	53	40	50	41	50	58	55	61	58	50	56	54	57	47	36	57	54	43	51	68	48	53	49	38	58	48	49	44	56	46	47	55	48	53	32	50	64	49	45	59	53	35	50	55	42	53	50	50	52	56	46	58	58	49	49	44	55	45	45	48	53	44	39	29	39	53	49	55	64	45	50	47	56	47	51	53	52	35	55	40	44	49	56	43	52	46	39	40	51	41	48	53
ind4	45	54	57	54	57	35	48	41	50	51	50	50	50	43	61	56	58	39	56	56	57	39	57	50	59	46	49	54	49	55	49	55	57	55	46	43	45	48	39	46	63	54	57	44	55	42	52	45	46	58	43	67	57	49	39	48	48	52	48	59	47	46	54	44	62	41	58	58	47	48	51	50	45	44	52	55	63	58	43	50	36	55	55	48	62	60	60	59	44	42	49	46	60	48	56	55	43	53	57	53
ind5	54	42	65	48	60	51	52	54	49	49	44	47	51	51	42	38	47	45	50	54	57	44	66	43	54	46	49	42	50	56	47	62	50	58	44	41	41	56	45	49	42	38	54	43	48	48	42	45	52	61	51	41	58	58	48	42	41	47	51	46	49	42	48	54	57	48	54	56	38	58	54	47	46	60	47	41	48	57	51	36	56	41	39	44	45	46	47	46	41	48	54	52	43	49	46	50	54	57	38	50
ind6	48	40	50	60	41	41	64	40	62	56	55	47	43	56	45	54	56	46	47	56	49	44	48	41	50	53	54	34	40	45	39	51	60	53	70	49	57	48	47	52	46	50	54	42	48	47	36	60	53	45	50	47	50	48	48	43	44	53	40	54	43	35	69	47	52	42	57	49	57	65	49	42	53	49	57	45	46	40	54	59	48	58	38	55	31	43	63	53	61	58	42	51	40	53	41	43	54	34	45	54
ind7	42	41	52	46	51	50	38	36	51	44	54	45	56	43	42	52	54	62	47	48	46	62	65	43	58	56	56	47	51	49	41	48	44	54	44	55	52	53	57	43	46	54	65	60	50	57	43	45	53	54	57	57	48	52	51	50	44	58	52	37	45	65	37	48	50	44	43	53	44	51	57	39	52	55	38	44	44	38	54	48	59	62	52	47	43	51	52	59	52	47	49	65	41	40	56	57	60	52	46	48
ind8	37	56	38	57	50	53	53	54	38	48	51	49	43	51	59	48	41	52	47	60	47	49	45	48	54	43	49	43	44	65	54	46	51	60	49	55	58	56	50	48	47	40	53	43	53	42	45	44	53	47	51	55	42	44	47	41	43	54	42	58	55	59	46	55	32	64	62	47	51	56	47	56	57	55	48	52	53	60	41	55	55	54	46	54	58	55	68	50	65	39	53	64	58	47	53	44	43	46	52	50
ind9	41	56	51	45	44	46	51	38	51	50	65	38	51	43	45	51	48	48	43	47	48	50	44	34	43	50	54	48	67	59	66	53	47	58	60	35	60	44	52	44	59	49	46	40	60	51	29	42	52	36	50	40	49	50	40	49	45	50	50	52	62	49	41	47	48	46	31	48	47	43	37	53	64	43	51	45	53	44	66	41	46	54	38	55	38	52	38	47	43	48	41	60	49	50	58	52	50	52	53	40
ind10	44	51	61	42	45	46	52	46	56	40	51	60	52	45	40	59	53	43	62	43	50	50	42	55	44	52	59	49	48	46	58	48	55	59	59	55	48	54	57	47	45	46	42	72	55	51	53	46	43	59	58	61	62	43	44	53	53	54	47	55	58	38	58	49	51	52	47	43	45	60	49	35	58	50	47	54	46	64	51	60	49	51	45	53	53	52	41	44	55	42	57	58	47	55	47	53	49	55	48	56
ind11	48	47	57	53	51	52	57	38	55	50	38	46	40	45	49	49	53	51	39	61	50	46	46	53	49	56	48	65	43	40	55	47	58	40	45	46	54	52	60	55	44	53	56	50	53	46	54	43	40	48	58	54	52	42	53	69	48	45	50	48	55	38	38	61	51	49	41	57	54	45	64	52	51	40	68	66	44	54	50	51	45	65	56	45	45	65	52	43	52	49	60	47	47	51	57	57	48	46	48	52
ind12	53	49	48	43	45	41	43	47	50	59	56	52	48	59	54	57	55	45	56	41	62	66	56	47	54	51	54	43	56	47	58	45	42	68	40	50	60	52	40	56	48	54	49	63	49	47	56	55	60	46	55	45	50	56	53	62	68	47	53	43	48	59	52	59	50	47	53	51	45	65	56	67	51	54	41	40	53	54	55	61	47	43	43	43	58	40	44	54	49	44	57	47	47	42	50	59	35	47	44	41
ind13	61	59	53	59	51	55	54	58	55	49	62	44	50	51	62	56	55	51	45	32	48	54	48	52	42	59	44	38	58	44	42	49	45	50	51	52	41	46	39	56	47	53	56	44	42	58	50	50	45	56	42	43	72	49	43	46	37	38	51	53	55	38	47	62	56	59	66	40	52	37	48	41	56	52	57	45	47	48	46	49	51	50	47	46	48	54	47	35	53	52	57	49	48	46	54	56	59	50	61	59
ind14	40	60	51	50	41	52	54	50	38	63	52	51	48	44	59	57	46	44	38	52	39	48	49	47	53	60	56	55	44	60	36	36	43	37	44	51	53	52	55	62	60	45	37	57	59	48	56	41	44	49	54	48	52	41	47	58	57	60	44	63	42	53	44	53	51	59	51	54	44	47	52	51	52	55	46	50	51	51	54	36	48	52	48	49	51	50	56	37	51	50	45	60	45	62	51	47	61	40	41	53
ind15	50	54	44	47	56	56	45	50	46	40	63	45	46	48	45	41	43	53	48	64	37	39	51	54	49	46	61	43	58	52	42	51	38	47	44	49	55	68	55	44	54	64	43	46	47	60	43	41	54	46	50	46	58	41	47	46	51	44	54	41	54	42	46	47	47	48	49	58	57	51	52	60	56	39	64	62	68	42	53	48	48	44	40	57	61	47	42	45	51	52	53	56	59	52	43	52	51	73	58	59
ind16	55	42	53	67	47	52	51	46	53	68	43	49	35	56	56	47	51	55	36	58	48	51	35	49	49	47	44	43	48	34	59	57	46	50	47	50	46	43	50	74	45	52	39	55	56	47	52	46	57	41	51	50	45	73	48	39	47	37	55	59	43	57	44	59	61	61	43	46	52	49	42	51	53	52	61	49	47	50	39	53	55	59	56	51	48	44	54	51	57	54	42	42	65	49	51	50	48	43	45	51
ind17	60	46	65	50	51	49	40	44	46	45	45	43	48	54	50	47	51	36	50	47	50	48	51	62	42	40	49	47	58	57	58	51	66	49	55	50	56	58	52	48	48	62	55	57	44	38	48	45	60	52	44	57	61	47	55	55	42	45	48	55	57	60	53	49	46	56	48	57	42	66	56	56	42	53	44	47	47	45	47	46	47	44	57	56	46	48	54	58	51	52	61	47	50	47	56	48	66	56	48	47
ind18	60	49	50	45	40	46	48	48	50	47	54	43	64	39	55	38	59	44	53	54	50	55	34	55	58	42	57	55	64	50	48	54	51	35	67	68	69	60	44	48	40	55	54	46	48	49	52	40	43	57	62	58	44	59	41	56	64	47	56	42	46	41	43	51	39	56	39	48	47	56	37	63	49	54	44	45	49	50	46	43	64	54	46	51	48	51	44	45	45	45	50	54	35	50	43	55	48	51	59	45
