loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	62	44	49	59	57	48	45	56	54	33	42	55	44	43	41	44	53	56	43	39	41	44	50	40	49	50	53	45	50	43	43	37	60	59	54	44	49	41	57	43	47	65	35	55	55	44	60	62	49	50	42	47	54	52	59	51	50	62	53	48	47	49	52	45	43	55	45	50	50	47	45	31	41	41	49	46	40	48	49	51	46	41	48	41	45	37	71	50	50	57	40	52	56	50	58	42	45	67	49	55
ind2	52	47	54	63	56	49	46	35	57	57	49	54	54	50	36	46	34	52	49	60	52	39	47	51	40	45	52	52	42	47	44	54	51	48	52	52	46	42	58	48	51	52	40	49	40	44	48	52	39	66	64	39	47	52	40	49	53	46	49	54	47	41	42	48	56	41	36	57	44	47	37	66	46	54	42	42	64	39	49	44	61	52	56	57	56	52	49	46	50	50	37	58	55	47	53	39	52	46	59	53
ind3	56	53	49	56	46	51	64	52	51	48	56	36	50	37	55	63	42	48	55	56	45	38	42	54	43	46	45	55	53	48	56	54	57	48	43	51	52	57	53	42	55	56	52	56	42	56	50	48	41	55	43	67	48	65	57	60	46	51	51	63	41	52	67	40	54	49	49	53	46	49	42	44	56	53	43	39	59	55	48	39	48	57	55	51	52	42	39	49	52	40	50	47	62	51	53	33	43	51	51	39
ind4	63	49	50	43	38	57	59	52	63	60	42	45	50	40	33	47	44	42	54	52	37	49	43	50	44	58	54	43	47	57	54	42	47	46	55	49	47	57	50	53	56	43	55	48	49	42	55	54	63	55	48	50	38	45	41	41	52	47	50	51	47	38	60	41	38	51	36	56	44	46	52	60	46	53	49	64	52	52	59	49	51	53	52	47	46	61	46	50	48	53	35	55	48	54	57	41	50	43	42	49
ind5	35	57	39	49	47	47	54	61	53	48	48	59	50	55	46	44	57	42	65	58	48	46	52	48	53	52	41	51	66	52	46	44	57	65	41	46	52	50	35	43	57	57	46	31	49	57	37	48	51	54	56	51	46	53	49	41	37	60	65	71	48	50	48	57	47	60	48	52	46	38	51	52	55	53	48	42	60	48	59	40	56	51	51	39	49	41	33	58	52	57	50	60	52	43	43	52	52	59	42	50
ind6	44	46	53	51	58	52	51	38	41	53	45	47	48	53	52	37	47	48	59	47	57	54	64	59	62	48	55	42	53	52	53	49	47	48	39	58	48	54	41	42	55	54	48	52	53	40	46	49	41	52	41	44	54	34	45	51	54	45	55	57	48	60	44	54	57	56	53	59	50	48	41	56	47	50	53	48	67	48	57	58	43	44	47	56	38	31	63	38	47	47	55	50	60	58	58	51	50	50	45	50
ind7	41	37	45	44	45	37	47	43	47	51	56	52	56	47	66	44	54	58	52	44	41	60	55	43	49	44	54	44	79	52	36	51	43	43	42	34	45	40	68	49	43	50	51	42	47	48	44	50	51	43	49	58	56	51	63	40	53	45	46	60	38	43	37	43	36	63	49	58	41	61	55	58	45	55	56	57	51	46	54	49	44	56	46	50	43	40	48	46	50	62	59	53	44	48	61	48	49	40	45	46
ind8	50	47	69	47	56	53	38	55	41	59	54	46	44	46	49	48	39	33	36	50	58	53	66	45	52	57	61	58	46	48	48	41	46	42	65	38	43	50	55	60	57	40	39	61	47	43	51	56	48	50	48	53	60	49	53	33	60	48	49	54	57	48	46	51	49	57	57	48	43	45	55	48	47	48	55	43	46	52	51	44	45	52	54	55	46	65	55	59	44	59	49	53	44	56	46	45	51	50	52	53
ind9	52	57	45	44	56	61	44	46	45	62	49	51	53	57	41	45	56	58	61	60	46	45	50	50	56	50	52	56	64	55	57	45	48	44	51	54	53	36	49	36	49	41	49	42	60	34	54	61	63	42	58	48	55	50	60	50	60	56	54	42	53	42	41	52	57	48	46	51	45	64	67	53	60	52	59	50	53	44	47	48	50	44	59	58	45	58	56	54	32	45	53	50	50	54	59	48	50	47	51	43
ind10	50	51	51	50	58	49	51	47	52	46	40	37	44	54	43	53	41	51	53	41	49	32	50	43	49	44	38	62	52	54	53	51	41	50	45	62	54	60	40	49	56	46	50	62	43	48	35	42	61	36	44	49	50	57	46	55	47	44	49	52	38	57	47	58	54	36	46	53	50	44	44	35	51	53	50	62	56	44	55	59	44	48	46	55	46	48	48	56	50	49	50	45	59	51	46	49	45	62	44	53
