loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	55	49	44	40	56	43	66	41	60	60	45	57	41	40	48	63	58	53	60	50	60	40	50	54	48	46	56	48	42	62	50	48	27	61	41	49	34	43	45	52	52	52	49	51	58	55	46	53	49	53	49	43	58	57	57	48	48	45	51	52	58	51	45	53	47	44	44	62	62	47	71	42	46	58	53	43	53	54	52	54	50	52	51	58	54	34	45	49	46	40	49	42	50	55	53	49	62	38	59	48
ind2	45	37	54	47	45	45	48	65	40	58	45	46	51	49	60	49	52	54	49	51	68	40	42	56	51	49	38	45	51	44	55	39	46	45	45	43	47	46	40	48	60	58	55	49	44	41	54	49	44	58	60	48	44	45	48	51	40	49	45	54	57	51	46	52	44	57	39	52	56	64	39	62	54	40	39	54	48	45	41	44	51	58	51	52	58	58	50	48	37	48	45	42	48	71	51	57	59	52	43	41
ind3	54	47	59	36	49	48	61	50	47	52	63	48	40	50	43	57	45	44	46	48	49	50	65	59	47	57	65	44	60	41	59	34	56	50	47	60	36	51	51	46	65	41	45	46	56	54	46	45	58	50	36	51	39	39	46	51	56	52	53	47	65	61	47	42	46	42	48	43	35	41	52	36	58	51	55	43	51	59	46	49	41	46	43	53	40	52	53	38	46	54	60	47	47	45	52	48	52	55	52	56
ind4	50	48	47	43	37	50	36	45	54	45	38	58	64	49	49	46	46	62	41	44	43	49	50	51	59	43	51	46	33	48	51	40	49	50	43	53	49	52	51	50	53	53	49	47	53	41	46	56	46	51	57	51	54	57	54	52	46	57	50	45	39	39	58	47	60	49	57	45	49	57	54	47	48	54	46	51	51	45	55	52	50	50	45	61	46	52	43	50	57	51	46	64	58	52	42	39	56	59	48	48
ind5	61	48	52	42	38	47	64	44	45	47	48	45	40	52	64	52	49	51	58	53	35	56	50	55	48	58	41	51	45	52	58	51	42	46	51	57	49	38	44	64	47	49	45	42	42	52	45	61	52	37	50	58	37	45	59	48	59	60	57	41	45	46	47	35	58	58	49	50	53	61	40	51	51	40	55	48	53	47	55	37	51	53	56	52	45	56	60	49	49	46	45	45	50	59	48	56	46	47	55	41
ind6	53	61	41	46	52	59	50	47	51	60	51	34	41	47	51	58	55	55	52	48	57	53	56	50	44	54	63	37	41	44	52	54	57	49	45	38	48	49	39	44	51	48	48	40	47	43	47	52	53	60	54	57	57	45	53	46	59	54	45	39	40	54	48	49	36	53	67	39	48	37	45	44	33	55	40	50	52	67	43	43	59	47	59	42	43	63	51	52	43	53	45	50	44	54	55	49	44	62	53	41
ind7	31	47	53	32	52	51	45	51	53	48	55	37	39	40	62	61	46	54	48	41	55	56	48	45	45	42	45	63	62	43	56	58	55	42	46	46	51	50	46	47	47	47	42	50	56	54	52	51	51	53	50	52	53	53	54	57	44	54	38	40	47	52	47	56	50	51	60	58	57	57	38	47	41	55	51	42	49	53	62	46	57	54	39	51	53	51	49	45	59	55	60	50	57	64	41	53	47	51	45	40
ind8	52	46	52	42	56	48	55	71	44	44	49	63	36	52	54	57	50	58	45	57	56	59	52	43	41	41	49	44	57	52	41	47	46	56	41	50	57	53	51	67	52	56	51	39	56	43	49	39	35	65	56	55	50	51	46	49	51	43	49	52	46	41	44	44	44	40	38	59	51	51	57	45	64	44	31	61	64	52	53	42	58	66	51	37	61	56	44	47	46	44	58	43	51	55	45	47	56	61	57	49
ind9	51	38	63	54	54	63	57	63	60	57	48	54	61	41	48	43	51	38	50	47	48	55	47	55	37	41	40	41	64	60	51	47	56	48	46	54	58	55	51	52	48	30	42	45	56	44	39	40	53	60	46	48	49	53	44	46	57	47	49	62	73	55	55	48	52	65	47	53	64	56	60	55	60	38	35	56	47	53	37	41	59	47	44	41	49	83	53	54	65	43	38	57	50	49	46	56	38	53	52	40
ind10	48	52	40	56	53	46	58	53	47	51	44	50	55	43	60	51	54	41	54	52	42	45	51	58	41	52	53	62	50	42	40	56	43	52	54	56	46	49	57	44	58	45	50	51	47	55	52	55	53	50	57	36	52	40	51	54	36	54	47	49	66	41	37	44	45	56	52	46	49	47	47	54	57	62	42	50	45	53	45	54	47	48	42	64	49	55	54	53	52	47	53	57	40	46	58	46	61	44	53	60
ind11	54	47	56	58	49	38	56	44	61	50	58	55	47	46	53	37	55	55	48	43	57	56	50	48	50	52	37	50	52	69	52	57	49	41	40	50	50	50	47	51	52	51	52	40	57	42	48	59	57	46	52	51	45	54	46	45	58	56	49	55	49	67	60	44	52	48	46	49	48	50	58	53	41	55	53	51	57	49	50	41	46	46	42	48	43	44	49	57	58	51	54	60	46	48	54	43	46	33	58	39
ind12	67	64	55	44	44	47	42	62	50	44	46	41	54	55	31	45	49	54	47	54	58	40	61	35	53	57	55	46	53	62	38	49	41	52	39	54	64	51	57	56	52	56	53	46	56	43	50	48	46	52	50	49	54	62	53	52	50	54	45	49	49	58	44	44	48	41	56	57	44	43	51	53	50	41	43	36	54	56	49	66	51	38	55	50	49	46	69	60	70	38	49	70	54	72	55	53	45	51	42	45
ind13	54	34	51	54	59	49	51	43	46	45	61	55	42	44	55	52	43	64	55	57	53	51	51	47	48	37	45	43	49	42	51	58	56	40	58	55	61	47	47	41	52	47	49	52	63	64	40	63	53	57	32	38	42	46	55	48	46	59	46	48	46	39	49	71	55	57	45	69	42	43	55	65	43	46	68	60	62	40	42	45	56	47	54	42	59	50	42	54	45	48	45	50	53	52	65	57	63	61	46	58
ind14	55	52	49	48	61	47	30	48	58	50	39	57	42	54	34	58	51	43	58	39	67	43	45	46	61	60	51	55	43	43	55	49	46	41	55	53	33	54	47	58	55	56	55	45	45	69	49	52	55	41	53	55	56	59	53	56	46	43	47	45	57	51	49	50	47	61	49	37	57	64	70	50	50	61	50	58	48	58	55	45	48	50	53	41	55	47	60	61	55	40	65	46	43	57	71	49	57	54	67	59
ind15	59	63	57	44	42	54	51	41	50	51	43	54	61	41	59	47	51	55	43	51	37	52	57	57	57	49	44	41	55	48	39	49	44	47	44	52	52	46	60	47	44	53	48	56	43	41	56	58	51	40	50	46	47	53	50	41	46	61	46	49	43	57	40	60	46	49	60	52	51	42	45	50	45	49	52	51	43	57	59	51	64	47	59	42	51	49	59	41	42	58	51	51	42	47	40	44	52	44	56	40
ind16	46	58	53	51	55	59	44	58	54	54	58	47	50	50	60	50	48	46	60	49	45	48	50	43	49	49	48	49	59	53	49	55	60	62	64	62	46	52	41	49	46	54	44	43	51	61	55	40	48	58	40	50	56	45	52	45	48	48	47	51	56	53	59	54	59	45	47	55	55	58	58	47	56	52	53	33	44	51	52	40	54	50	47	56	40	59	55	54	58	52	50	52	54	54	61	53	54	48	48	61
ind17	50	64	55	57	43	65	43	42	49	53	58	65	51	52	39	53	43	48	51	50	55	69	47	33	52	48	36	48	45	58	47	60	46	65	49	46	50	50	56	58	56	44	53	49	52	52	59	47	45	43	41	37	36	57	55	44	62	37	57	38	66	46	49	55	54	49	56	53	56	60	45	54	49	57	51	43	47	44	44	45	52	50	52	62	43	47	62	36	52	54	68	46	44	60	49	51	39	60	44	40
ind18	52	47	59	53	45	49	39	57	49	56	48	46	53	46	49	53	59	40	43	51	44	59	46	62	43	51	54	48	44	43	42	48	44	42	60	57	56	50	41	47	33	41	42	52	65	42	48	55	50	37	53	55	54	47	41	47	55	54	55	57	44	38	54	40	43	57	51	70	44	57	47	54	38	50	39	42	66	50	43	53	63	33	51	46	45	57	49	53	50	52	38	58	59	38	43	51	45	44	48	48
ind19	48	42	49	46	60	55	58	55	58	53	45	48	40	35	64	58	56	42	36	50	52	58	58	56	52	56	44	45	48	46	47	57	57	48	55	52	54	43	53	44	49	39	57	47	54	42	49	52	46	48	60	46	51	43	46	36	50	37	45	61	51	46	36	47	44	42	47	59	43	58	59	47	54	53	52	55	62	41	50	44	39	51	44	45	58	50	64	52	46	45	54	43	37	42	43	45	45	53	54	45
ind20	63	43	37	47	49	47	57	43	56	45	54	40	44	45	43	40	50	52	63	54	52	52	52	52	53	55	47	54	54	50	63	41	47	45	47	47	54	49	49	49	43	47	60	53	39	53	43	58	50	50	57	48	56	41	38	57	42	38	50	40	44	41	54	60	61	43	47	56	61	49	49	54	43	46	53	46	48	53	36	48	62	54	54	45	39	48	42	36	59	54	46	48	44	50	47	57	43	52	50	37
ind21	40	56	49	41	57	46	52	51	46	52	58	52	65	48	36	46	45	42	44	51	64	50	61	56	53	50	51	42	59	62	51	51	52	61	57	41	47	58	42	51	43	44	46	53	50	59	53	42	44	48	46	60	50	54	46	40	45	40	55	58	39	51	45	47	47	62	55	55	55	51	53	51	51	57	46	53	51	50	63	53	58	42	48	52	50	51	52	47	61	61	55	54	46	44	49	54	45	42	51	55
ind22	50	50	62	54	50	41	68	48	60	42	66	49	44	38	35	52	46	56	49	49	47	50	49	54	52	48	56	45	47	49	47	60	50	50	46	56	63	54	38	43	55	52	64	52	35	43	55	46	57	54	41	48	36	52	45	47	52	48	46	50	39	56	49	39	40	42	51	55	46	58	41	52	59	46	37	57	48	55	45	53	48	49	43	56	42	62	45	41	46	53	42	76	49	66	42	49	33	49	43	43
ind23	44	44	53	41	52	47	36	51	42	60	40	48	64	51	54	52	43	51	47	50	52	45	55	47	55	41	56	58	51	60	59	47	27	52	50	47	46	48	58	39	52	44	42	51	44	44	38	50	42	58	55	50	41	49	54	54	47	51	43	55	46	44	39	47	50	42	47	38	67	53	56	53	47	43	51	46	51	36	62	50	40	41	57	57	50	49	53	52	41	50	51	61	51	62	43	56	54	56	56	66
ind24	44	49	46	53	51	47	49	54	47	47	56	49	39	54	49	61	55	59	46	49	63	55	53	33	56	63	45	55	44	56	55	55	41	51	47	46	53	49	53	56	65	56	69	50	51	50	44	59	56	48	52	42	60	57	51	52	60	44	57	55	47	48	46	47	40	55	50	58	61	32	51	50	60	45	49	57	40	40	55	64	49	50	42	55	49	57	52	42	55	54	52	46	46	45	60	50	47	56	45	55
ind25	59	42	57	49	55	67	46	42	62	46	56	41	62	56	54	57	55	44	50	53	47	42	42	60	43	40	42	54	46	35	40	42	48	44	40	55	67	53	52	59	48	53	46	56	45	43	39	47	52	55	44	46	54	44	50	56	60	38	52	41	58	44	36	46	59	42	47	41	42	54	49	42	47	49	56	50	49	61	54	48	41	44	46	51	46	39	60	42	43	39	43	41	48	45	38	55	49	65	47	42
ind26	60	50	35	47	52	47	46	52	55	58	42	48	47	52	49	47	60	45	43	54	50	42	60	43	44	44	49	52	55	45	51	62	61	46	58	48	58	61	36	44	46	56	49	55	55	54	53	47	40	53	48	48	46	38	54	48	48	53	43	52	41	52	43	57	40	60	42	56	52	38	55	46	57	49	48	55	60	54	41	44	52	65	53	53	56	47	39	57	63	37	67	55	43	58	52	62	45	54	55	53
