loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	11	10	4	5	9	9	8	13	4	6	3	10	11	13	11	8	14	12	8	7	11	7	10	6	13	9	15	9	9	15	8	16	17	6	19	13	9	3	20	8	10	4	11	7	9	6	20	5	13	15	6	10	14	12	0	7	4	12	2	2	7	12	7	4	11	11	1	9	8	12	7	10	10	6	7	1	2	13	10	5	9	13	12	4	15	0	7	8	7	9	12	9	14	5	11	8	7	5	5	8
ind2	5	13	2	12	15	8	9	9	4	8	7	4	11	9	12	7	15	7	8	8	17	7	12	7	5	6	3	9	1	11	9	14	5	9	18	6	1	15	12	16	7	6	0	8	9	9	3	7	12	1	4	4	3	11	4	3	14	4	8	10	16	7	3	5	10	1	2	5	6	4	5	8	5	10	9	12	4	15	5	17	12	13	8	6	8	11	6	10	5	2	9	12	7	7	8	8	0	10	8	1
ind3	14	16	11	9	15	1	1	14	9	2	8	1	10	0	13	5	4	6	18	1	10	1	3	16	5	18	8	8	6	6	17	2	4	13	7	4	10	18	4	10	6	1	13	10	10	13	13	21	10	25	0	14	0	9	7	17	12	9	3	11	8	0	0	13	7	14	4	9	5	0	9	11	7	2	4	13	12	13	9	21	11	7	14	3	12	5	3	4	18	15	13	3	9	10	3	8	7	4	7	2
ind4	12	11	11	3	8	11	11	15	6	8	11	3	9	7	9	3	8	7	3	6	9	8	15	12	3	13	8	6	16	14	6	6	9	7	14	18	8	0	8	12	9	7	6	14	3	9	14	7	8	12	10	4	1	10	12	4	12	5	5	7	7	6	12	17	11	12	6	9	3	4	7	6	8	5	7	8	12	11	3	8	7	6	12	9	11	6	6	3	5	10	6	9	6	13	9	5	13	7	5	13
ind5	2	9	9	11	8	6	12	13	3	11	6	3	4	19	8	7	7	13	4	16	4	5	9	12	4	5	6	2	6	6	8	10	2	9	8	5	4	8	4	2	6	5	12	9	4	13	7	12	5	9	7	9	8	5	9	13	5	11	9	9	13	6	8	13	5	5	7	8	8	5	2	10	7	12	13	3	2	9	5	5	6	5	7	4	16	4	12	10	10	3	5	4	18	14	4	16	6	6	0	3
ind6	5	2	4	14	7	4	15	8	7	6	9	6	11	12	11	10	13	11	1	13	18	8	14	15	2	7	19	12	22	10	3	7	13	13	17	8	3	4	9	22	6	7	16	5	10	9	15	11	13	16	6	7	2	15	5	7	16	16	16	5	7	17	10	10	10	4	10	5	14	14	6	10	4	12	9	10	5	5	8	12	17	2	14	5	5	11	10	10	2	6	7	8	6	5	8	10	2	13	10	13
ind7	9	5	11	3	10	7	11	13	6	15	16	10	11	10	9	3	6	7	5	8	10	6	5	2	12	10	11	6	9	2	10	0	5	8	7	4	5	11	8	12	18	7	14	14	12	11	10	11	4	12	6	14	8	4	7	13	6	11	21	6	10	10	8	4	11	5	5	10	9	5	9	3	11	2	8	7	7	4	8	10	8	8	7	13	2	16	9	9	14	6	12	1	10	9	9	8	2	6	8	9
ind8	18	12	6	5	10	2	3	1	11	9	2	7	13	8	0	5	12	5	8	1	6	9	16	6	1	7	8	8	9	7	11	12	14	9	10	11	13	7	7	8	7	19	12	11	4	7	16	11	5	5	9	12	4	7	5	7	3	2	10	5	13	8	7	6	8	3	6	8	3	4	7	9	15	2	4	4	9	10	7	11	3	2	14	14	1	7	10	1	14	6	17	8	9	8	19	11	5	10	6	13
ind9	10	2	7	2	6	16	8	7	9	5	7	6	11	6	3	1	2	7	5	6	11	6	17	5	4	9	1	14	9	8	3	6	10	9	8	5	10	9	8	23	10	4	6	3	8	17	1	5	8	9	6	2	6	4	10	6	8	8	12	4	9	7	12	5	1	11	3	11	3	10	16	12	6	4	2	12	11	7	11	10	4	10	13	13	3	7	4	11	4	0	14	10	4	13	6	5	10	10	10	10
ind10	13	2	12	6	2	3	11	6	1	7	10	12	1	7	12	2	17	4	9	8	9	12	7	11	3	6	3	12	4	4	9	1	3	10	5	3	14	6	16	7	7	8	3	6	12	7	11	12	6	6	5	15	2	4	6	5	11	9	11	9	10	9	5	8	14	5	5	15	8	23	20	3	3	11	9	8	5	5	18	11	13	19	12	8	4	11	3	16	5	7	2	10	7	6	2	9	4	9	4	15
