loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	0	43	0	0	2	0	27	24	0	2	21	23	1	2	22	0	1	3	26	1	1	1	1	1	23	0	25	2	1	2	29	29	1	1	5	3	1	0	26	1	0	0	19	1	33	1	1	1	0	26	1	1	0	1	33	2	1	1	2	2	2	32	0	0	1	1	3	2	2	23	1	0	51	0	30	0	21	2	35	2	0	1	30	1	26	0	22	3	3	2	0	0	1	1	0	27	0	2	1	0
ind2	1	0	0	26	2	0	2	29	1	24	1	54	0	0	31	0	1	1	0	0	32	56	31	23	31	23	29	0	23	0	22	0	0	2	0	18	47	28	24	22	1	2	35	1	0	1	0	0	24	2	26	0	0	35	1	1	22	2	0	2	23	3	0	4	25	0	31	1	1	25	21	1	1	2	1	1	32	2	28	27	22	29	21	1	0	18	0	1	1	0	22	25	0	1	0	1	21	1	1	27
ind3	0	0	1	0	1	1	1	0	1	1	0	0	2	0	1	30	31	1	21	1	21	0	3	2	0	1	2	53	0	31	1	1	0	1	20	16	1	0	14	24	1	3	1	1	29	21	0	1	2	0	0	2	0	16	0	30	1	33	0	28	23	0	1	0	2	22	33	2	29	0	0	28	23	26	1	3	64	0	19	29	18	2	1	21	29	0	20	0	26	29	1	0	1	1	3	2	1	1	62	0
ind4	1	1	1	0	26	1	31	0	20	2	0	26	30	2	33	0	22	29	0	1	27	2	0	1	3	2	2	0	1	29	1	0	52	23	2	34	0	20	0	0	1	24	31	4	26	2	3	0	0	32	36	1	2	0	4	0	0	1	31	2	0	0	0	1	1	1	17	0	22	1	29	2	1	5	17	18	1	27	27	1	45	25	22	1	28	2	0	20	22	30	28	27	40	2	0	1	2	0	2	0
ind5	26	2	30	1	1	1	3	0	0	33	1	51	2	23	2	1	47	29	45	0	45	1	53	32	0	26	24	0	1	0	34	0	30	32	25	3	1	31	2	0	18	1	0	57	2	29	20	16	1	0	4	1	28	27	1	0	1	0	2	1	0	0	2	16	1	1	25	1	21	1	27	0	0	0	1	32	2	23	27	0	25	0	2	2	1	0	1	0	2	2	25	1	35	26	1	1	3	0	0	0
ind6	20	24	4	1	1	23	2	0	1	2	28	42	28	26	26	0	0	0	23	32	2	0	1	25	26	1	25	55	0	30	33	0	22	20	0	1	20	0	1	0	1	17	0	33	4	27	32	1	1	1	1	0	21	26	2	22	0	0	2	0	1	27	1	2	4	0	31	0	24	43	0	1	4	1	0	31	22	1	25	1	1	4	19	2	2	2	0	2	23	2	40	0	0	3	1	22	1	23	55	26
ind7	1	0	3	0	0	57	0	0	0	2	2	3	27	0	1	0	1	0	48	2	31	1	2	3	2	29	0	1	2	0	2	35	31	31	0	1	23	0	20	0	1	0	0	1	0	16	21	1	20	1	31	0	29	0	2	51	39	65	0	34	0	1	3	0	56	1	2	37	0	0	2	1	1	1	24	62	0	32	2	32	2	28	19	1	2	3	0	56	0	81	6	19	56	0	23	21	21	4	0	1
ind8	0	28	25	0	1	1	0	1	1	1	1	1	2	2	32	26	18	0	0	1	1	2	1	2	26	24	0	28	0	1	51	3	1	56	2	21	1	1	0	0	22	0	0	0	30	1	29	18	1	0	2	53	1	46	0	1	2	1	0	24	22	2	1	2	48	0	18	1	1	1	0	31	1	1	0	26	0	0	0	27	0	1	0	2	1	3	34	64	0	0	0	1	0	2	1	0	3	0	46	0
ind9	0	1	31	0	3	1	1	0	1	29	21	0	26	0	31	1	0	1	27	1	19	4	2	1	22	0	1	2	0	27	1	0	2	27	0	0	2	1	1	1	3	1	3	1	24	0	1	4	4	24	2	1	0	0	23	0	1	23	1	26	0	28	2	34	2	2	17	0	0	25	31	1	0	24	1	1	20	29	80	0	19	0	29	0	28	2	1	0	30	27	0	28	3	0	0	0	25	24	1	0
ind10	1	0	3	19	0	0	0	29	47	23	56	1	0	79	2	22	1	18	67	0	1	29	1	26	0	42	0	1	0	22	2	1	1	2	25	1	0	1	3	1	0	4	0	1	50	0	1	1	53	0	1	36	19	0	27	1	1	1	28	3	0	0	19	34	33	0	31	24	30	52	2	3	2	1	2	0	63	1	30	19	24	42	24	53	1	1	1	27	0	0	1	0	0	2	40	30	3	1	1	0
