loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	53	37	38	47	49	61	44	49	42	58	56	45	51	45	54	46	56	52	48	49	50	53	44	64	49	49	36	59	54	55	55	50	54	48	64	48	62	46	50	51	46	39	40	45	51	41	65	45	40	51	56	60	57	50	51	60	51	44	49	46	54	54	39	56	56	44	51	55	63	44	53	56	56	49	52	62	61	51	53	51	47	41	52	59	51	48	52	59	41	46	55	52	47	51	47	42	58	54	47	49
ind2	42	61	49	44	40	52	41	48	48	53	48	55	49	48	55	47	51	49	41	50	51	61	47	45	49	41	61	41	53	51	54	46	54	57	46	51	59	49	49	44	59	61	52	63	40	40	43	50	40	49	44	45	46	43	42	45	49	63	55	43	47	50	48	42	55	45	46	43	48	59	50	51	51	55	46	46	54	56	55	50	49	37	52	49	49	42	57	52	59	53	54	47	52	56	40	43	43	46	57	54
ind3	55	40	50	60	57	53	50	52	53	55	47	45	56	47	56	40	40	59	49	46	49	44	45	54	48	53	39	58	52	45	39	57	42	37	39	48	53	51	60	51	53	52	48	61	60	44	56	44	45	51	44	57	43	44	55	45	62	53	46	52	51	32	52	41	53	56	52	46	36	48	41	38	43	50	61	53	46	51	52	58	49	46	62	48	38	35	51	46	50	57	58	47	68	66	58	39	63	42	38	51
ind4	56	53	42	57	52	48	53	49	48	50	57	48	59	53	42	42	42	55	42	50	46	33	48	51	41	39	53	49	57	60	62	63	49	41	58	43	66	54	54	54	41	48	48	37	53	37	51	49	39	48	61	33	51	59	60	45	48	46	47	46	55	47	65	43	53	45	58	40	53	56	36	54	47	47	64	49	38	49	62	59	41	48	58	38	53	44	49	64	39	53	45	52	52	51	56	53	44	48	49	56
ind5	53	49	53	51	58	43	60	53	51	59	47	47	44	51	53	53	60	41	58	34	51	45	38	53	47	62	48	56	51	52	58	62	49	49	51	45	48	42	45	43	48	40	53	62	39	55	53	39	43	50	46	54	41	55	41	50	55	57	51	68	55	48	60	42	36	53	50	61	50	45	42	38	48	47	40	56	39	43	42	53	59	52	50	53	50	56	55	48	47	44	52	49	53	56	64	38	45	53	52	50
ind6	46	50	53	46	35	52	42	51	33	53	50	71	50	62	56	41	56	45	53	51	56	54	44	60	53	38	70	59	35	41	66	47	47	54	46	45	57	44	49	53	47	54	45	51	35	56	48	60	50	46	35	62	50	60	62	55	61	51	39	56	53	61	71	40	56	45	48	56	38	42	57	44	49	40	50	51	59	49	44	52	40	44	47	48	58	41	54	45	49	54	41	43	51	55	46	49	42	44	54	43
ind7	45	49	64	48	46	52	42	45	58	51	53	48	46	51	54	57	67	41	42	53	42	53	63	39	62	52	54	41	47	58	57	52	40	60	44	40	60	60	35	40	42	50	42	41	40	57	53	46	45	54	46	42	48	48	46	42	42	48	46	66	52	50	47	58	53	38	55	45	49	49	49	48	41	52	50	45	49	50	35	46	48	43	53	51	56	40	56	36	58	44	42	43	46	50	62	43	59	59	37	59
ind8	52	47	37	53	44	55	57	46	51	51	48	53	48	47	51	53	51	57	45	49	56	58	43	60	52	51	48	51	55	41	48	46	45	51	43	53	48	49	48	55	31	55	60	49	49	48	41	38	62	61	49	54	46	36	55	55	54	50	62	40	39	48	52	36	49	60	54	52	38	50	50	51	63	61	41	37	53	51	53	43	59	47	48	53	50	43	41	58	52	37	52	52	49	42	44	52	52	50	40	48
ind9	60	45	48	57	47	47	48	55	49	55	53	49	42	58	62	51	59	48	53	63	45	48	54	55	51	48	49	55	53	47	54	41	58	46	51	55	59	43	47	37	53	47	50	48	45	42	34	47	47	70	53	57	45	43	57	56	44	47	60	47	57	45	54	46	50	48	44	44	50	53	57	43	52	52	58	48	53	66	52	56	47	50	44	45	46	47	49	50	41	47	40	52	42	41	45	47	46	39	58	53
ind10	53	50	65	53	49	47	45	54	48	56	57	46	51	55	45	37	52	35	60	56	47	44	40	53	61	51	49	54	50	50	45	46	42	47	61	44	43	44	41	57	47	57	49	44	66	59	56	42	67	54	65	58	45	52	43	51	44	51	47	62	59	48	47	53	43	32	50	51	60	37	52	52	44	61	46	63	42	46	48	55	53	55	55	56	52	48	59	54	61	49	47	50	60	46	45	45	48	50	47	48
ind11	48	50	67	50	39	47	52	55	52	44	45	53	62	55	43	55	50	57	40	53	51	48	48	53	48	49	38	44	55	51	56	49	64	55	50	37	45	55	48	44	51	50	42	51	44	49	36	51	52	49	48	44	50	55	57	59	57	44	44	56	54	55	42	44	59	48	59	58	35	45	48	55	52	48	49	51	54	37	54	57	49	60	40	47	56	55	43	41	51	47	49	56	58	54	47	46	58	53	59	51
ind12	54	56	55	44	50	62	47	48	54	54	49	44	52	42	50	44	47	46	54	60	54	50	46	50	57	58	43	36	41	51	52	42	45	54	50	63	50	69	62	47	54	53	50	41	55	65	47	51	56	58	44	55	50	64	49	48	60	56	46	52	49	51	62	45	57	35	42	49	58	53	53	47	53	56	36	51	50	58	47	49	57	47	39	50	50	60	57	52	59	33	56	39	46	63	37	53	45	42	49	55
ind13	51	41	56	49	40	46	45	48	33	59	35	57	48	55	52	47	61	59	59	51	46	43	48	51	57	50	52	53	47	43	55	51	60	44	63	54	45	56	58	63	58	50	51	45	63	47	54	50	57	48	42	47	53	46	50	40	49	54	51	44	58	58	49	47	58	54	42	36	51	45	48	57	46	59	47	59	53	41	57	51	53	57	44	47	49	40	56	46	69	52	38	54	48	44	44	56	45	58	50	38
ind14	42	49	41	51	44	59	59	49	50	44	59	48	42	48	35	54	62	39	63	53	58	54	47	40	45	61	31	48	60	58	58	37	51	52	48	51	49	62	46	55	54	48	43	62	38	50	54	59	42	45	46	48	49	45	56	62	52	40	48	63	44	51	55	54	48	53	57	48	44	34	44	43	49	49	44	53	55	47	46	32	40	48	42	50	47	56	55	46	43	62	59	48	55	51	49	61	50	57	50	43
ind15	50	50	58	60	45	60	41	51	56	44	48	56	42	55	47	52	53	53	48	54	55	50	50	53	51	41	53	45	40	47	39	40	50	49	47	37	61	51	56	41	61	44	51	66	67	60	60	62	51	38	64	65	50	42	39	50	47	39	50	51	43	51	49	48	55	47	59	37	51	52	68	65	58	41	45	53	58	50	44	68	53	52	44	59	56	57	50	45	36	57	55	40	47	59	46	57	58	42	44	47
ind16	52	49	42	59	45	59	43	45	47	57	39	43	42	58	52	51	49	49	41	38	47	53	53	62	53	59	56	40	43	48	49	48	42	58	49	58	44	40	60	54	54	42	45	49	40	45	53	44	51	46	56	52	55	51	43	49	65	53	48	60	56	56	46	64	51	39	59	51	40	59	59	56	46	52	49	52	51	49	44	47	44	57	32	55	41	39	43	50	50	54	60	46	50	51	43	47	59	45	46	45
ind17	50	54	49	50	44	36	55	45	54	53	51	39	47	45	58	42	52	57	50	48	56	50	51	53	40	50	43	51	58	50	49	50	37	52	63	57	57	45	47	57	48	43	42	47	38	49	45	54	53	49	55	50	54	44	48	65	44	54	49	66	44	38	54	57	38	48	51	51	50	45	50	58	45	54	46	47	49	46	52	45	54	49	55	53	56	44	52	45	57	37	56	47	44	64	54	36	47	58	45	48
