loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	35	46	52	15	28	22	56	55	29	22	32	22	37	18	41	24	30	54	77	54	1	63	30	69	55	40	30	51	11	56	23	49	59	51	25	41	30	56	36	45	15	77	41	41	56	0	26	56	50	71	10	25	22	59	40	38	61	47	50	20	40	28	24	45	1	27	20	35	42	27	34	54	83	64	29	58	27	27	26	23	21	30	44	35	44	53	39	14	48	31	62	45	41	30	53	72	25	47	41	6
ind2	45	24	28	31	28	30	37	36	29	28	36	22	59	50	51	36	42	17	46	71	51	29	26	37	37	57	55	27	30	41	31	8	49	22	44	61	31	39	34	39	32	38	46	49	27	15	52	49	34	32	12	40	43	48	39	50	41	35	29	45	84	45	41	1	43	8	20	23	21	44	40	0	31	27	22	52	38	31	17	31	96	73	12	13	25	62	13	26	60	39	39	30	62	13	68	60	43	27	12	40
ind3	40	34	41	21	37	53	31	37	43	62	38	57	27	55	26	25	50	17	28	27	45	19	26	38	23	30	60	39	22	29	63	57	39	50	21	45	25	21	41	11	35	54	13	40	80	61	75	29	37	35	61	83	46	20	22	53	76	14	47	55	44	1	46	55	35	18	82	80	51	42	58	12	23	67	29	47	32	46	33	32	27	30	27	41	49	12	41	41	40	16	36	20	39	58	36	38	62	65	59	55
ind4	38	9	27	26	63	47	9	68	54	35	72	1	37	35	10	39	21	28	19	29	40	27	66	48	5	52	73	39	56	28	44	35	74	16	38	62	26	32	23	34	60	41	14	68	46	28	36	72	18	13	0	44	68	26	46	42	15	21	47	30	37	55	45	68	64	14	15	36	13	35	63	48	43	42	16	60	27	37	47	39	38	63	16	0	31	24	41	73	37	34	17	23	42	10	24	30	37	57	38	24
ind5	37	33	22	44	30	53	21	39	39	49	56	39	25	64	40	14	52	34	37	58	12	28	28	44	29	61	38	11	44	41	73	34	21	14	1	51	31	39	85	61	42	64	45	54	38	45	62	43	32	28	32	13	62	58	43	55	49	43	46	47	54	32	77	38	48	31	50	47	50	42	49	29	25	26	31	36	68	35	79	36	54	20	28	54	56	34	38	45	41	35	41	63	21	50	20	29	34	18	55	44
ind6	38	21	49	28	65	41	55	6	65	48	51	44	60	17	57	54	79	48	24	31	47	29	30	57	45	32	35	63	56	42	56	34	41	60	50	60	33	77	23	41	56	27	47	40	60	76	51	57	27	35	36	35	36	21	49	51	31	34	27	51	46	43	37	24	28	22	58	39	56	26	54	6	40	30	56	20	12	37	9	42	51	77	52	39	45	27	29	56	36	25	72	36	44	42	69	62	69	31	51	26
ind7	51	42	52	55	51	51	13	10	12	41	33	30	13	24	41	79	27	50	44	48	34	73	74	43	48	40	25	34	63	29	52	24	24	46	93	65	13	69	11	39	44	28	59	38	52	18	38	59	47	85	26	7	32	41	22	37	29	47	44	27	52	47	44	30	66	39	37	41	34	1	51	27	23	41	46	34	51	47	43	51	13	31	19	39	13	19	40	29	46	24	53	37	43	52	26	59	50	34	29	22
ind8	11	39	26	28	49	49	65	45	39	40	42	15	30	35	77	101	33	42	35	35	40	32	35	30	45	41	12	24	35	60	65	49	37	28	41	25	41	38	37	24	55	64	33	33	14	19	28	28	52	17	49	57	69	28	64	42	29	14	51	38	43	29	21	1	71	63	59	55	82	42	59	46	22	58	25	42	56	31	38	47	60	40	13	35	11	24	81	55	33	48	43	33	47	58	51	33	40	39	49	26
ind9	12	64	47	43	63	25	23	66	35	25	20	41	31	18	29	18	8	81	54	37	45	41	36	70	58	18	16	52	14	42	41	41	17	31	35	42	62	55	48	42	61	73	25	55	2	13	36	26	45	51	62	61	28	27	59	33	26	34	53	70	35	23	42	34	30	37	53	36	67	37	23	20	38	24	39	42	50	67	27	34	28	74	47	20	37	64	93	82	41	39	50	21	13	32	51	42	63	37	21	66
ind10	57	56	32	44	11	29	35	41	30	38	18	27	52	65	22	11	23	15	43	31	47	43	31	31	21	34	22	73	44	85	58	53	34	51	43	11	41	43	54	13	25	13	19	47	60	44	37	50	56	37	40	57	44	43	21	33	61	62	52	46	38	15	11	76	35	53	46	29	88	27	42	72	55	26	44	25	74	26	32	36	46	57	18	19	44	28	18	20	75	75	77	35	41	49	36	11	41	25	22	51
