loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	5	0	1	0	1	4	4	0	3	0	2	1	6	3	0	3	1	0	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	3	0	2	0	4	0	5	5	6	5	0	0	6	0	7	8	5	2	2	2	0	0	0	0	1	4	7	7	5	4	0	2	0	2	1	0	3	5	4	0	0	4	0	1	0	0	0	2	0	0	5	0	2	3	4	0	0	1	0	0	11	1	7	0	5	0
ind2	3	0	0	0	0	0	4	0	2	3	0	4	0	1	0	3	10	0	0	0	3	0	2	1	1	5	0	0	0	6	0	0	1	1	1	5	4	0	0	0	2	5	2	0	0	0	2	3	3	3	0	1	1	4	1	0	0	0	0	0	8	0	0	0	6	0	0	0	7	4	5	0	3	0	4	0	0	0	6	0	0	3	5	0	0	3	1	0	1	1	0	4	8	0	5	0	1	0	1	4
ind3	0	2	0	4	2	14	0	0	3	0	0	3	3	5	0	1	6	5	1	0	5	4	4	0	2	4	0	5	0	0	0	3	1	3	0	8	5	7	0	2	0	4	4	0	1	3	1	0	0	8	4	0	0	0	1	0	0	2	0	0	4	5	7	0	2	0	4	2	4	2	6	0	0	2	2	3	0	2	0	0	0	0	1	0	1	1	3	0	2	9	0	3	0	0	6	10	1	5	0	0
ind4	14	0	3	4	7	9	0	1	3	2	5	2	0	3	7	0	0	6	4	4	3	0	0	2	0	0	6	1	2	5	6	2	2	3	2	3	1	2	3	4	5	2	1	3	9	18	0	1	0	0	3	9	2	1	2	0	0	0	2	0	0	3	3	4	1	5	4	5	1	0	5	0	1	4	3	2	0	0	4	5	0	1	4	8	0	0	0	0	2	3	1	1	0	5	0	0	4	0	0	3
ind5	2	1	0	0	0	7	3	1	0	7	0	4	4	5	1	1	2	2	0	3	3	0	0	3	2	0	4	0	5	7	4	0	2	3	7	5	1	6	5	0	5	0	0	0	1	0	0	1	3	6	0	1	0	1	0	0	1	9	5	7	3	6	1	3	1	2	0	0	0	6	0	3	2	4	0	3	5	3	5	3	1	1	0	6	3	0	6	3	0	0	4	0	0	1	8	3	1	0	10	2
ind6	0	2	3	11	9	6	0	0	2	3	3	4	0	0	0	9	6	5	7	4	0	4	4	0	0	0	5	0	1	2	8	5	2	0	4	2	2	0	4	4	1	3	11	4	0	1	2	4	0	0	2	0	4	2	0	8	0	1	5	2	0	0	0	6	2	2	3	0	5	2	2	5	0	4	4	4	1	2	0	2	0	2	4	7	1	1	5	5	1	0	0	0	0	3	4	6	0	0	1	3
ind7	0	0	2	6	1	0	1	3	0	4	6	0	1	5	0	9	2	7	0	0	0	5	7	0	0	0	2	0	0	2	0	2	1	4	2	1	0	5	0	6	2	3	7	4	7	3	1	6	0	0	3	5	0	5	4	0	1	5	3	3	0	0	3	2	7	0	0	0	1	4	1	4	4	6	0	6	0	5	0	0	4	5	8	5	8	0	0	1	5	0	0	9	2	3	4	2	0	0	3	2
ind8	2	5	1	1	0	4	1	0	5	1	0	2	0	0	3	0	4	3	0	7	1	4	0	3	0	5	5	2	0	4	2	0	0	3	4	0	0	0	3	0	3	6	4	0	0	4	2	1	0	0	0	9	3	2	0	3	1	0	3	5	6	9	0	0	2	5	0	4	0	0	0	3	1	0	5	5	4	4	1	0	2	2	0	5	2	5	0	2	1	6	1	2	9	4	1	3	0	1	0	0
ind9	6	3	3	6	1	7	0	1	1	1	2	0	1	3	2	1	7	3	0	2	0	4	4	1	1	2	0	4	0	4	0	5	1	3	0	4	0	1	4	1	2	0	2	0	1	3	6	2	0	4	0	5	0	8	0	3	0	0	4	2	0	0	3	0	5	0	6	0	0	2	4	2	0	0	2	5	2	0	1	0	5	0	1	1	0	1	3	3	2	3	0	1	2	0	2	0	1	1	3	0
ind10	0	4	3	3	1	0	1	6	1	1	0	1	0	0	0	0	0	0	0	9	1	1	0	0	5	10	6	0	3	2	2	5	0	0	1	3	0	11	1	2	5	2	0	4	10	1	0	6	0	0	14	2	0	0	0	1	0	0	5	7	3	3	0	3	1	0	5	0	4	3	2	0	0	2	2	1	0	3	0	4	1	3	0	5	0	6	10	2	2	5	5	0	1	2	9	0	2	0	0	0
